label,source_file,window_id,vib_mean,vib_std,vib_rms,vib_peak,vib_p2p,vib_skew,vib_kurt,vib_crest,vib_clearance,vib_shape,vib_impulse,vib_power_0_1k,vib_power_1_5k,vib_power_5_10k,vib_power_10_20k,vib_power_20_32k,vib_spectral_centroid,vib_spectral_entropy,vib_spectral_rolloff_85,vib_dominant_freq,vib_band_ratio_5_10_0_1,env_bpfo_1x,env_bpfo_2x,env_bpfo_3x,env_bpfi_1x,env_bpfi_2x,env_bpfi_3x,env_bpfi_sb_plus,env_bpfi_sb_minus,env_bpfo_sb_plus,env_bpfo_sb_minus,env_rms,env_kurt,env_peak,i1_rms,i1_std,i1_peak,i1_power_50hz,i1_power_100hz,i1_power_150hz,i1_sideband_fr_1x,i1_sideband_fr_2x,i1_sideband_bpfo,i1_sideband_bpfi,i2_rms,i2_std,i2_peak,i2_power_50hz,i2_power_100hz,i2_power_150hz,i2_sideband_fr_1x,i2_sideband_fr_2x,i2_sideband_bpfo,i2_sideband_bpfi,vib_i1_coherence_mean_0_2k
0,HH,10,8.673617379884035e-19,0.4075163491039391,0.4075163491039391,2.533528207059807,4.93774413783816,0.031764131066888586,7.9199641179281475,6.21699770481454,13.368092007539625,1.6167218061021176,10.051155757885148,0.005413916140946976,0.030759572017007512,0.04343825980381026,0.03588348916035243,0.04559741402489488,13493.281203638313,7.052701084766385,26812.5,7750.0,8.023445259384605,49.940907746753815,59.02041990783272,74.23930339293943,34.117777472025004,30.114412512993038,27.26269853324652,59.02041990783272,87.82466985772611,168.74327394335057,144.2485495437123,0.21357850855000737,4.166552658097005,1.269404549171196,1.7740821397176596,1.7740821397176596,2.818581809847781,0.0,0.0,0.0,0.0020057583434576207,0.0,0.0,0.0,1.7551479697181442,1.7551479697181442,2.782959383613494,0.0,0.0,0.0,0.002009697908828214,0.0,0.0,0.0,0.4310688994153806
0,HH,11,8.673617379884035e-19,0.4412000899479722,0.4412000899479722,3.8435772035897067,6.875610346535449,0.16443031834007973,11.308861897939206,8.711641931066339,20.345803308644893,1.7104775290911054,14.901067764610591,0.006293230656777299,0.038814480149060665,0.047351422854022544,0.04595204389136549,0.056072053684101605,13670.73642611659,7.114758213890494,27187.5,7750.0,7.5241835916986,13.369825934038213,42.785652630671954,73.05019516441786,75.18339076853566,53.682580207827414,42.00937794623108,42.785652630671954,42.523513173052024,179.11483084472314,230.77584766255498,0.2404378679224508,4.485747487394509,1.2782061826776252,1.7523838294592662,1.7523838294592662,2.9203503203413717,0.0,0.0,0.0,0.0020444086790689544,0.0,0.0,0.0,1.7671687551977868,1.7671687551977868,2.8458058407732953,0.0,0.0,0.0,0.002076911251716756,0.0,0.0,0.0,0.4763139829334851
0,HH,12,-1.3010426069826053e-18,0.41126963895365226,0.41126963895365226,3.8415327642751516,6.875610346535449,0.3049179665476948,14.584506171070622,9.34066704763181,22.72768128053699,1.7710114034358104,16.54242785709326,0.004792712932207637,0.031839691142885304,0.04193499896237669,0.04613593610706533,0.05548968484068153,14364.355796806172,7.0865654631179495,27453.125,6015.625,8.749741440138935,46.4566954457829,94.84565916564401,25.482461928008505,54.199763869734966,60.23961063765274,34.7416450211484,94.84565916564401,123.91968224798234,185.44059566724346,203.13232491093447,0.21977687037879837,6.114227625712866,1.3079008134861714,1.77090566709009,1.77090566709009,2.797912640065358,0.0,0.0,0.0,0.0018705126522896908,0.0,0.0,0.0,1.7707767477035732,1.7707767477035732,2.8539696532242234,0.0,0.0,0.0,0.0019363514536722365,0.0,0.0,0.0,0.4672591529155111
0,HH,13,3.2526065174565133e-18,0.39884984125298484,0.39884984125298484,2.5346361083925486,5.06591796564864,0.4192292011089368,10.590693615226863,6.354863024198899,14.244131842708354,1.6781528136526402,10.664431264463245,0.005598225432763456,0.02968172988376107,0.03686719314732893,0.04034801023030235,0.04849931485675721,14083.447414226262,7.153118042893558,27078.125,7781.25,6.585514210445905,27.149668692813567,61.3811082196831,28.623635368344814,73.5769326809531,34.61312762436981,49.546705459026214,61.3811082196831,88.76420180477918,160.0927568606367,172.0843214781108,0.20908548402624122,4.62626671655502,1.2969100051903917,1.7647842503896087,1.7647842503896087,2.767049803855323,0.0,0.0,0.0,0.0018730473356267318,0.0,0.0,0.0,1.7561764695640942,1.7561764695640942,2.7687588095998024,0.0,0.0,0.0,0.0018542198855230193,0.0,0.0,0.0,0.48409176728622433
0,HH,14,-2.6020852139652106e-18,0.40399001155072206,0.40399001155072206,2.7096576966957535,5.24902343364864,0.3461754836303889,8.087562779553235,6.707239335665707,14.04771840508266,1.5949503260449573,10.697713565308062,0.003838109486438489,0.035544869294394224,0.04235286768132759,0.035272854829099545,0.04405074772549994,13056.39994777347,7.0479744993774815,25531.25,5937.5,11.034825301347361,36.29504355802636,63.500276338374825,29.018703889941825,20.678259721161606,54.689427454300656,16.026650202766593,63.500276338374825,75.17615049145635,95.70579253776465,168.53762959467593,0.20140511515913267,2.4169590433216435,1.013133943727259,1.7574792117154412,1.7574792117154412,2.8146357764292946,0.0,0.0,0.0,0.001892769108203431,0.0,0.0,0.0,1.7767788589085372,1.7767788589085372,2.8367923176887286,0.0,0.0,0.0,0.0018763803381224807,0.0,0.0,0.0,0.3808972898516771
0,HH,15,-1.734723475976807e-18,0.3595681596731538,0.3595681596731538,2.7144506551941845,4.96215819946322,0.3551353751251707,8.872037110544818,7.549196396182747,16.18472397635786,1.6181893431456522,12.216029157650459,0.0034195827460712968,0.019686635456730578,0.036840378608056154,0.02936696864412705,0.035447453513576206,13501.944594497716,7.083316029959598,25390.625,5828.125,10.773354918698228,34.04831110578463,13.450470720287514,60.513939685480835,64.83966626815905,32.66482212238155,11.215194784359376,13.450470720287514,36.5834551466745,37.25780977932929,139.3777045031401,0.1793296240595748,2.361899402010379,1.0035620669263654,1.7739585311364403,1.7739585311364403,2.7756158541389415,0.0,0.0,0.0,0.002039102860180989,0.0,0.0,0.0,1.7558698087362008,1.7558698087362008,2.7434252289378422,0.0,0.0,0.0,0.002045338600240362,0.0,0.0,0.0,0.4213742943123539
0,HH,16,-3.469446951953614e-18,0.4028648966418741,0.4028648966418741,3.1659372128598293,5.53588866807206,-0.12529424842106607,10.722655574987268,7.8585581400663065,18.237500131691274,1.7076537304222907,13.419696123657998,0.006313383425017081,0.02950132739792137,0.03578940566004468,0.047900613854963345,0.050624434552429314,14313.114940302115,7.1147479555767354,26640.625,5828.125,5.668815474212868,60.921406369181966,38.03109700437321,32.99175006673754,3.779126017906149,25.088767939116682,33.739962372737516,38.03109700437321,93.52699249337742,123.04700733561182,144.43220874187486,0.19786215095980686,3.0815129164224473,1.0567143493840727,1.7530724057354965,1.7530724057354965,2.8062427623112463,0.0,0.0,0.0,0.002048846626454998,0.0,0.0,0.0,1.7654420299973879,1.7654420299973879,2.8541019950324795,0.0,0.0,0.0,0.0020626239863559825,0.0,0.0,0.0,0.500837444434651
0,HH,17,-5.204170427930421e-18,0.45321410935360296,0.45321410935360296,3.6147765791342956,6.78405761255969,0.1812303382591738,9.508725585653274,7.97586947211749,18.461418584395908,1.6980978023582936,13.543806422529197,0.006844790161548155,0.03121197389469856,0.04726904028267433,0.05396806687106283,0.0601477737481237,14101.83349045778,7.136952269975751,26250.0,5953.125,6.905842131043089,26.661967010735196,99.22210148215468,17.41376634440082,71.49798381021624,33.76522065177012,23.247010511113235,99.22210148215468,108.60724921274407,198.86631905792277,185.60377786473143,0.22351417503853319,2.7463841756824294,1.0868647859437426,1.7704890180740616,1.7704890180740616,2.877808294490424,0.0,0.0,0.0,0.001857224781152782,0.0,0.0,0.0,1.769601842848734,1.769601842848734,2.8036080382526682,0.0,0.0,0.0,0.0018489623824316226,0.0,0.0,0.0,0.452952422373361
0,HH,18,3.903127820947816e-18,0.40058655117825087,0.40058655117825087,3.6068953549856477,6.89697265155969,0.47633773709266264,11.822401640124033,9.004035068994781,20.568497630072685,1.6954261098793837,15.265676150281479,0.004230661950172252,0.024681325092111725,0.03387061838612927,0.041848731999140965,0.0459581628182304,14252.393121582978,7.1523440593982315,26000.0,5843.75,8.005985535370945,103.36932382400488,95.1234762435228,20.70337870117357,61.96007155945593,24.996920720907937,29.454419731456376,95.1234762435228,105.446952857575,209.09759096315372,185.8812330802618,0.21593364497625728,4.426374199124003,1.1173352093911584,1.7653550257988473,1.7653550257988473,2.8940293062079863,0.0,0.0,0.0,0.0018099975130982191,0.0,0.0,0.0,1.7549889504004164,1.7549889504004164,2.903576736725445,0.0,0.0,0.0,0.0017959962004062168,0.0,0.0,0.0,0.45456927326823604
0,HH,19,4.336808689942018e-18,0.39311203516850174,0.39311203516850174,3.2751843310308106,5.71899413671318,-0.49820651197010196,10.941318702447944,8.33142727268225,18.817510606360887,1.6814126630392496,14.00856731751413,0.004329927142002464,0.028678639415550253,0.04331293565742675,0.04621647130397492,0.05227162683083479,14179.168438563976,7.1374069681345045,26359.375,5828.125,10.003155763815606,71.67597454590968,92.46627313242297,34.47759260735065,70.7591245144862,46.673781533230155,26.663794468979017,92.46627313242297,71.7398504664875,173.42117357744547,212.24651233267264,0.21159789158910394,4.860969883935314,1.2714114001861705,1.7570120356245762,1.7570120356245762,2.8108323425164317,0.0,0.0,0.0,0.0018728622172912465,0.0,0.0,0.0,1.775707633984188,1.775707633984188,2.9151580563311037,0.0,0.0,0.0,0.001859136240259672,0.0,0.0,0.0,0.4007492101472207
0,HH,20,-8.673617379884035e-18,0.4160446257095642,0.4160446257095642,2.6511810698825737,5.08728026971318,-0.04534499567271965,8.119970695766014,6.372347834933841,13.558521442255225,1.6080194351066783,10.246859165858208,0.00278662433522676,0.033767925289852035,0.04022135682939083,0.04229558658965864,0.04131596412271911,13148.908484154099,6.984302127815077,25062.5,3468.75,14.433720507821558,39.21221017877626,66.80515869158887,44.62906270670578,25.669174409298197,46.7778264376101,24.883017257959573,66.80515869158887,101.02931204014264,163.54949939188512,153.4311474154194,0.2099035001789041,2.7933409100031596,1.245084810697016,1.7748418191966304,1.7748418191966304,2.8560931729100294,0.0,0.0,0.0,0.001982032800027801,0.0,0.0,0.0,1.7564153960380862,1.7564153960380862,2.7326314002837715,0.0,0.0,0.0,0.002034220965307187,0.0,0.0,0.0,0.3280199558968907
0,HH,21,-5.204170427930421e-18,0.3895114395502602,0.3895114395502602,2.4793453494608517,4.91027831671318,0.1865795184438623,7.444743314017153,6.365269662727241,12.665063813947373,1.5414164837961466,9.811531581960496,0.0043365606973382945,0.02877363331093522,0.04586357123452508,0.034115021445488204,0.04058496470618492,12968.174685473,6.992597513787331,25328.125,5843.75,10.576024279355599,68.54816787202506,77.55577648678214,24.831669422334723,67.27992487214556,19.20922968570144,16.63908445962471,77.55577648678214,64.60879393647777,54.668769371415884,43.77104138448127,0.1944550374659682,1.8384626798209522,1.078734533804085,1.7525418125499916,1.7525418125499916,2.894273978794197,0.0,0.0,0.0,0.002030622301882353,0.0,0.0,0.0,1.7649658924409513,1.7649658924409513,2.9746327450723955,0.0,0.0,0.0,0.0020610410200071513,0.0,0.0,0.0,0.44884950770890986
0,HH,22,-6.938893903907228e-18,0.3907340648593161,0.3907340648593161,2.4753488580319627,4.9407958948180095,0.03759292356942337,8.356836705598957,6.3351242715857845,13.105755392207842,1.5845554015837833,10.038355384271476,0.0057024445327852735,0.029074751223012302,0.03883497025903982,0.03816536438469616,0.04904068623951072,13931.673163599471,7.071091264359655,26750.0,3515.625,6.8102320029514125,15.61331116863103,13.706807312097315,67.07594981524916,40.83268120883703,13.779399568285564,32.26068594625387,13.706807312097315,38.03600706161436,50.330681164792175,144.2153789821289,0.18959477581641704,3.228721484857215,1.087398485806826,1.7674420580237706,1.7674420580237706,2.890955685328686,0.0,0.0,0.0,0.0018870076316248666,0.0,0.0,0.0,1.7690736357051318,1.7690736357051318,2.98936134029882,0.0,0.0,0.0,0.0018524224722599996,0.0,0.0,0.0,0.43483707040711156
0,HH,23,-2.6020852139652106e-18,0.4219912899447647,0.4219912899447647,3.1209975458693444,5.63964843359622,0.03008782823756385,9.378154391675697,7.395881432222126,16.39978294312355,1.6592028615735148,12.271267636230455,0.004455128627994012,0.03176542713987268,0.03468262577345938,0.04731390844776218,0.05008658478098088,14275.433170025432,7.161995019230353,26640.625,3281.25,7.784876411366572,42.840085089705646,42.00581357768604,41.28545404499653,29.54751803163306,13.024507471618435,30.15330234832018,42.00581357768604,58.386197163404546,145.5180375927065,163.505906801713,0.20457275601597028,4.294320288184727,1.240034700814911,1.7659994457293426,1.7659994457293426,2.859504626230824,0.0,0.0,0.0,0.001827890076554039,0.0,0.0,0.0,1.7541297884396603,1.7541297884396603,2.6857555654034906,0.0,0.0,0.0,0.0018496092902516366,0.0,0.0,0.0,0.42285006794848745
0,HH,24,-2.6020852139652106e-18,0.39742134041322724,0.39742134041322724,3.1184688188183363,5.63964843359622,-0.015305515392503329,10.39932324877215,7.846757337107252,17.76099472253907,1.683339723329943,13.208758324916557,0.0059789624137870185,0.031162826771040895,0.03627705570724754,0.04306257920992624,0.05087407792805042,14122.321893948789,7.1176302690356685,27421.875,3406.25,6.067450034060767,81.76772417774755,75.67770905132244,32.1356628612088,37.27789989113562,23.23228397296371,38.90309377210677,75.67770905132244,84.39254998289066,148.3765006324097,152.7511888554523,0.20214802739314885,4.786248113265457,1.2614771215172278,1.7585098038682703,1.7585098038682703,2.996528975036889,0.0,0.0,0.0,0.0018606296990078658,0.0,0.0,0.0,1.7761179662208604,1.7761179662208604,2.90490267471801,0.0,0.0,0.0,0.0018678102455905673,0.0,0.0,0.0,0.3999188579892511
0,HH,25,-3.903127820947816e-18,0.39037403752602073,0.39037403752602073,2.5163270521395176,4.90722655974545,0.002741436474264866,9.75363442350044,6.445938536487185,14.53779222638949,1.6756758629960267,10.80130361997518,0.002931410676296998,0.025668720121641127,0.03471209040059732,0.04252241088762484,0.04984290718353361,14496.402725842514,7.186752596672312,26187.5,7796.875,11.841428657346887,72.89561955142868,89.65124925658145,33.04199274265928,90.35792340507805,50.78119278851359,19.56771730908106,89.65124925658145,103.56508409720884,127.8505580086058,184.19111953242256,0.19558578198935175,3.168170463885761,1.0291826779452868,1.7748741431245965,1.7748741431245965,2.873780031829788,0.0,0.0,0.0,0.002016269819508638,0.0,0.0,0.0,1.7572387044557116,1.7572387044557116,2.8692815939703475,0.0,0.0,0.0,0.002014934855927866,0.0,0.0,0.0,0.42606388536449286
0,HH,26,2.6020852139652106e-18,0.40419233875189226,0.40419233875189226,2.509585021760776,4.90722655974545,-0.0936133032434407,7.957095671341838,6.208888148409563,13.459023809578929,1.6240874082152479,10.083777060873803,0.005724285752594644,0.027296909243070842,0.037891509558748024,0.04366675269184202,0.04236282446236926,13614.791993924227,7.074783197215797,25046.875,3312.5,6.619430124527506,44.795117627038785,61.36093651237499,31.200405812331187,46.20002417694423,46.46851449884926,44.239865947653634,61.36093651237499,72.2031382683643,118.69103610755997,162.52842064844916,0.20279925771326038,3.265063223282353,1.1615869798562708,1.7522032285225406,1.7522032285225406,2.7417801235343444,0.0,0.0,0.0,0.0020142676307466595,0.0,0.0,0.0,1.764901717046588,1.764901717046588,2.881676470627436,0.0,0.0,0.0,0.0020589601238287787,0.0,0.0,0.0,0.4717472054180747
0,HH,27,-4.336808689942018e-19,0.3888488612022817,0.3888488612022817,3.4828349924894995,5.621337886898431,0.2751692107153252,8.101266403457725,8.956783316047181,18.934337865548706,1.596647445365133,14.300825200292554,0.003679820226516103,0.023180689743679924,0.03410505278230494,0.032806272205095605,0.03630586835109524,13509.739436946407,7.099884215504706,25421.875,7828.125,9.268130145946293,38.20820637879164,14.019433999083489,11.206690802083909,36.11999649410244,51.913865277201104,56.86136481491689,14.019433999083489,39.86157968238645,83.97072893534036,109.52483082501168,0.19070570123600458,3.321680889335993,1.0912791007438822,1.7675210254316287,1.7675210254316287,2.885877937930949,0.0,0.0,0.0,0.001843535503356069,0.0,0.0,0.0,1.7716840184877012,1.7716840184877012,2.9014269842656444,0.0,0.0,0.0,0.0018710400781697108,0.0,0.0,0.0,0.4204764595714014
0,HH,28,-4.336808689942018e-19,0.393019077200403,0.393019077200403,3.5608693933810076,5.978393550971,0.19091010230505148,11.749638052562275,9.06029656050573,20.73128387197761,1.6918677763588335,15.328823795013419,0.00543540480411684,0.026030933587831366,0.042395105061559336,0.046437688275765214,0.055410373970795894,14478.595257010336,7.138981325275692,25703.125,7656.25,7.799806377189969,37.814953738124515,54.50782557955866,26.454753312038214,67.39408195379477,12.544605092595344,21.620397035530594,54.50782557955866,124.39470572521257,117.42381217924265,158.74269427131088,0.19523361701476896,3.743446842937006,1.1041104868955567,1.766973833123895,1.766973833123895,2.8822379551444106,0.0,0.0,0.0,0.001778816532514069,0.0,0.0,0.0,1.7540529731103425,1.7540529731103425,2.806959627240137,0.0,0.0,0.0,0.0018322013511088149,0.0,0.0,0.0,0.43377380732408055
0,HH,29,-2.3852447794681098e-18,0.40458260449189637,0.40458260449189637,3.570160267376212,6.903076166971,-0.22196141315485585,12.611219922237591,8.824304920007743,20.531872562612136,1.7142581185294616,15.127136349540134,0.004543261506299422,0.025446857477316287,0.03901974636271916,0.04198600997855939,0.0490297683895123,14252.34046708572,7.13721051809476,25828.125,5968.75,8.588487873750642,80.89917166860053,79.17357861287411,56.96653804258342,34.931776645034226,1.8795214115810732,7.688662102320332,79.17357861287411,59.66596725622067,155.28189343374973,190.82532307415468,0.20628318687451658,4.030537327089502,1.036144373060742,1.7558177240245796,1.7558177240245796,3.066580230536047,0.0,0.0,0.0,0.0018932243175796577,0.0,0.0,0.0,1.774466566332286,1.774466566332286,2.760333845281878,0.0,0.0,0.0,0.0018590905654391277,0.0,0.0,0.0,0.4967375642511876
