rms,peak,p2p,crest,clearance,shape,impulse,kurt,skew,band_0_1000,band_1000_2000,band_2000_4000,band_4000_8000,band_8000_16000,band_16000_32000,envA_fr,envA_2fr,envA_3fr,envA_FTF,envA_BPFO,envA_2BPFO,envA_3BPFO,envA_BPFI,envA_2BPFI,envA_BSF,env_rms,env_kurt,file,label,widx,t0
0.40626047845656604,4.083784386510522,7.26928710428156,10.052133060112874,21.930861111783322,1.6349873824174088,16.435110719665445,9.190188798112313,-0.07797441064505159,0.024319687695329453,0.0361300169995988,0.11395454417363535,0.19482429394268885,0.23456879888406132,0.3961792440539895,0.8320860912441498,19.6845030766833,0.63515925120856,1.8755307635860263,0.6270799401910346,1.193196785104722,1.9727287887399803,0.30277955105482657,1.2263115887319687,19.6845030766833,0.38751748550106135,7.304093128153239,HH,0,10,2.5
0.4122264716340874,4.215860745502052,8.1756591744144,10.227050021290866,22.557940810335516,1.6482586224521714,16.856823379842336,9.672546651311368,-0.09956565549784627,0.024207534998795178,0.03527659601677417,0.10316673121430381,0.19475751987649195,0.24032915958616877,0.40210140134287703,1.168870251245163,15.316049902436319,1.0274534690938237,0.9252804134239305,0.9730098455003648,0.4352696478414185,1.0246273992132424,0.6112443809978757,1.0512916465259712,15.316049902436319,0.39630804232985833,7.892928252463076,HH,0,11,2.75
0.4069715532819204,4.565962788272169,8.782958978414399,11.219365951873302,25.066388876140806,1.6664021206951642,18.69597521505679,10.87173677834971,-0.040460977783809436,0.02835065898032516,0.03273559760777488,0.10654382581509353,0.1992850291243506,0.22876932286607815,0.4040754873012871,0.9175047353477196,14.0780868074545,1.2199638957543852,1.1375650620233022,1.3513360186050114,0.6830291976489548,0.8646063766523063,1.155558201509898,1.4322026958704301,14.0780868074545,0.3957935086425591,9.035938168889437,HH,0,12,3.0
0.4027133361293363,4.908974548980445,8.444213861676651,12.18974915547338,26.364599342565455,1.6293092783960392,19.860871400333064,10.267776112183808,-0.10494625874556913,0.02780817999950017,0.03217743791637753,0.11853564733651434,0.21210168803421034,0.22260407981579758,0.38665910245197677,0.7789116161088608,13.943886972538863,0.7568159567873828,2.8623101907275132,0.8812495454896019,1.1164804543054607,1.1492651564718606,1.105123530539077,0.6178201938423069,13.943886972538863,0.3837875681508951,9.135098260840433,HH,0,13,3.25
0.4044518207353808,4.908734127684376,8.422851557003261,12.136758634833779,26.306415355381322,1.6284130095228284,19.763655654401845,9.717131923383521,-0.09589322803407238,0.024599732786440703,0.033564688540246065,0.11046487789254439,0.20330505258688675,0.2337673850340402,0.3942535811772095,1.4804074959717037,16.387894480110074,1.6432054512953975,1.7484265423168184,1.6432054512953975,0.49656442650141935,1.3990752139377585,0.49353455906684607,0.9692029460876196,16.387894480110074,0.3851772609277487,8.468145538775698,HH,0,14,3.5
0.6929446985934222,7.079644579974633,13.055419913458131,10.21675264179853,23.276064696294732,1.6639281770067178,16.999942598196398,11.199363250124112,0.4200876267532996,0.12370984707353694,0.13000313731394986,0.14127327166793052,0.10045231424061912,0.3775838750548199,0.12694335451867972,15.561019117554354,3.523215166154051,1.131255923216005,0.6526721820411756,3.5254092646371418,0.3982086729765254,1.9957019546702668,1.0532904090397155,0.38123141977655856,3.523215166154051,0.7085037496519692,11.214645776832038,IR,1,0,0.0
0.692919094361437,7.988659281217762,15.08789061517163,11.528992845232171,26.3981626542799,1.6735415502598205,19.294248559144226,12.051782898964612,0.14432573955014436,0.0972261582283882,0.11662345152228024,0.10194987328776227,0.10853386296526865,0.4435115046446714,0.1321199248765755,10.032507682272122,3.9286453590483443,3.3756898001571094,1.3293728629780464,6.024883290977244,1.0616203989590505,1.5819469864594702,0.950943311936239,0.5884089305333314,3.9286453590483443,0.711895528689568,12.895846620994215,IR,1,1,0.25
0.7003432389073814,7.991939062556619,15.08789061517163,11.411460293419829,26.54719165878905,1.6898118153132713,19.283220433799073,12.804701454907601,0.21674962216194973,0.1384590046616911,0.1444506011824835,0.10973011075223393,0.10560671251780653,0.3683238813553092,0.13341508215370518,15.996583554955542,5.131828808163995,1.015209031646267,0.7960310683499952,4.000177737026973,1.5100327080139924,1.442067739112294,0.8517594597791015,0.7421113953346389,5.131828808163995,0.7246609003224043,13.453450186812006,IR,1,2,0.5
0.6774798892008742,7.38652142990037,13.32397460050645,10.902938297715654,24.536945174409265,1.653609293865477,18.02920009954445,11.66744853955518,0.49996197394417086,0.0900921473241512,0.13519470021891922,0.13070047956775974,0.10438696837515282,0.4088601535316849,0.13073386939986634,15.46729602514187,2.728434750207465,2.4087526367626215,1.0786910538370442,6.346744749162932,0.31568922700866964,1.76181033419936,0.2568365778568043,0.3934829509256228,2.728434750207465,0.6885051680737138,12.670923194885217,IR,1,3,0.75
0.6783276888956326,7.712031454710682,14.10217284222815,11.369182743028576,25.600293781613978,1.6536762504003566,18.800947488607935,11.924531140954358,0.20779575630732708,0.1287067118583615,0.12056350610994002,0.09075391684359595,0.11988089805562714,0.3983297624348122,0.14173990773567474,14.875749726425623,3.152974391361643,2.0402838950286273,0.7835138821227735,5.241839244750484,1.4557259549919528,1.3111355025627631,1.5326706984067011,0.5480272289684719,3.152974391361643,0.6902986315822742,12.59648933757147,IR,1,4,1.0
0.6881114282091528,7.713706869749049,14.10217284222815,11.209967678962094,25.45531401448708,1.6591163115796,18.59864022844612,11.18413388624769,0.4505744897121934,0.11856127784396206,0.12960715503468503,0.13537866743430113,0.09935773758929452,0.3880209110195615,0.12905739291274584,15.255689444632717,4.556952137960042,1.6922554303516442,0.3268453109594052,2.8204357732187932,0.7588088888518942,1.3186381940348617,0.33269727448497805,0.564789074272397,4.556952137960042,0.7008283080915599,11.20414905605624,IR,1,5,1.25
0.6586168420481509,6.481909175076247,12.744140616248629,9.841699697382413,22.02184536348484,1.644979211554405,16.18939140855535,10.71322205941032,0.3558906010111917,0.11415718528581664,0.12011416562163611,0.09942392671725284,0.11360435877890222,0.4119946195331256,0.14067198470802061,11.375368415682484,4.5211341177755315,3.5048689812175877,1.0363865140241841,5.9345557621094684,1.2856700237576146,1.9813917244727839,0.372107213667877,0.16010070995020728,4.5211341177755315,0.6655839190051138,11.310104929944325,IR,1,6,1.5
0.6764992824840691,7.849891657407879,14.33410643551038,11.603695466732052,26.319382184293087,1.6595628528575894,19.25706195246052,11.824779651135804,0.5019610897381295,0.14522671595317696,0.14255320275255415,0.12738600042083115,0.10544244080399957,0.3430843387566143,0.13626774298417516,19.013885855009008,5.197231519243909,0.6319914973550175,0.5749560900024836,3.997901310581777,1.6784247283348046,1.6174780410472855,0.5637908959749912,0.8080565285926807,5.197231519243909,0.6883615233196294,12.485912191756647,IR,1,7,1.75
0.6948553091853769,7.849437136230052,15.402221669510379,11.296505952343441,25.708328858799366,1.6616861619084657,18.771247618925713,11.658489362905401,0.3560332376394424,0.09782206078583662,0.1477396930200697,0.12264171990058494,0.11199323896904369,0.387754688937509,0.13200491214612498,11.206504538801378,2.3332722414471285,2.57094129166579,1.1720984199417164,5.668634688963508,1.143539792644924,0.8193600941338416,0.9207976868327425,1.3324601415761763,2.3332722414471285,0.7075465788895419,11.955276601443536,IR,1,8,2.0
0.687043834638787,8.224875540063826,15.774536122389318,11.97139851256805,27.267362508020113,1.665534268187398,19.938774460809732,12.558986363571757,0.26489801051844536,0.13104769186930332,0.12778076915941555,0.0775953083453963,0.11806453542472875,0.41488394822450625,0.13058012975169142,15.34763454981519,3.1680755206757887,1.014227275660698,1.1549607176093724,4.428393413708514,0.9149430736457048,1.864155975580013,1.653567855076833,0.6649869969517215,3.1680755206757887,0.7008408137860574,13.122979187491179,IR,1,9,2.25
0.6622306781396837,8.227484411520626,14.47143553738932,12.42389500080697,27.98976521631495,1.6562077672909257,20.576551400343405,12.702108305239411,0.73118921256489,0.11951348308903384,0.1359306440845715,0.13247289191781833,0.10342045123920192,0.37523288686813683,0.13340208009999197,13.042330506308511,3.4370617885971018,1.1168757057859047,0.6432719533936693,3.273733380960724,2.0497555746376035,1.1658162280258306,0.7207967780929905,0.8805794259518986,3.4370617885971018,0.6716171077204012,13.556160118006549,IR,1,10,2.5
0.678100058953987,7.646258444570594,14.50805663110334,11.27600321457786,25.922048482260948,1.6751847737187757,18.8893888934648,12.13501732255014,0.13223625233184536,0.11038645299058407,0.11867663164722907,0.08345411777681785,0.1113929721755542,0.4361413851169584,0.13992410034972427,11.368220740892774,4.793544445851013,3.858369831081746,0.7651833739056243,6.604527837251931,0.8740981390181205,1.6523032424489357,1.1686218794019863,0.6853725095117378,4.793544445851013,0.696732012777967,12.57964556010848,IR,1,11,2.75
0.7174451659605015,7.647653193257007,14.50805663110334,10.659564739025706,24.893950932732913,1.6877626397515149,17.990815122540194,11.607029221078113,0.3148336455661506,0.1333466578639882,0.1319320984179195,0.12361558957435292,0.09765570774399014,0.39185271459155063,0.1215624368344866,14.48748704112223,2.7690937657365584,1.1713685511165204,0.5334560888818323,3.0684594834844723,0.17232859483625246,0.9212859742080515,0.30682675018806665,1.9157046818894239,2.7690937657365584,0.7425121789275556,11.477690014305328,IR,1,12,3.0
0.6921806624657415,6.831159301057616,12.94250487380899,9.869040947666917,22.37070969054774,1.6586880858928148,16.36966063908345,10.726399509483675,0.34690312375479476,0.10400290552246957,0.14035590910496312,0.13485363316182444,0.11042762367470718,0.37194369159134333,0.138375725125626,11.746316757639303,4.360808781262365,3.8623133750872447,0.42210363951421975,6.54381983941312,0.6361900919898034,0.8635249572047375,0.8626668152174556,0.41022688817563113,4.360808781262365,0.7061208938816093,10.971669491868495,IR,1,13,3.25
0.6833408481993083,7.265792841878488,13.37890624070808,10.632750641242644,24.281540826262624,1.6657982007714596,17.71201688743358,11.367758668202459,0.1726040929355876,0.1264971225909199,0.12387987876403087,0.09474791314916411,0.11712697170947763,0.40654745001411857,0.13117831506911573,17.2426184854854,3.971711742350282,1.4957814818334325,1.5717819643337045,5.060081236503053,0.7670793650582938,1.046510286966848,1.2039452892657363,0.5294057636917658,3.971711742350282,0.6993711082284896,11.66266888410767,IR,1,14,3.5
0.5389416477736989,3.798321816791622,7.47680663518869,7.047742241636025,17.370161524402732,1.7752002268206344,12.511153625925639,11.526016021431857,0.6950836006946063,0.021038318890270774,0.05779131275438741,0.5632159943602039,0.24310395554587927,0.09074686509965019,0.02410126246111306,1.8716728813717565,2.549627178440172,37.64175878162657,0.6163550740749356,35.85436564661203,26.82789114012215,12.279996138475147,0.9357646764439816,0.5236120909861987,2.549627178440172,0.5942635691268551,9.978320688046958,OR,1,0,0.0
0.5379639619744703,3.7859011625010432,7.14416503394675,7.03746241403566,17.479609340859287,1.7815356252307515,12.537490001826932,11.451060160640308,0.7324825684521586,0.020441842379623668,0.05416504134646522,0.5772171968725239,0.22672433358614313,0.0991416068871225,0.022307114958215246,2.2638386951525424,2.0135523159750703,42.23741562959037,0.5492866943940942,39.79237590876995,26.78965690911085,13.83913462915789,0.8100403915977147,1.0749719754244587,2.0135523159750703,0.5950452311409455,9.795013797336935,OR,1,1,0.25
0.5389666315665165,3.7860029195533804,7.14416503394675,7.024559031696068,17.675947158231942,1.793866472622231,12.60112093191526,11.63044649905547,0.7271039524550821,0.020359125013682984,0.04832661337871868,0.5772240263493693,0.2391445483274425,0.09193958784122507,0.023003382797802015,2.6099976299690364,2.9220058477232995,43.57603031571972,1.8758278485359394,41.21292461636601,27.092530813385785,10.493333666470255,1.2166977766264548,1.2264486379718724,2.9220058477232995,0.5985058706437715,9.740437502670597,OR,1,2,0.5
0.5485594315776182,3.6365390753533084,7.05566405823308,6.629252668019723,16.712782796284596,1.7950688962302432,11.89996526961356,11.420716329634734,0.6718170032730515,0.01965625452213889,0.0552366633969218,0.5674443299979031,0.2419434389877432,0.09394342388205278,0.02177138057341122,2.1780594944420266,2.6569403201407322,44.73956504426317,0.33631873644578364,41.91760799254136,27.507007348297996,11.05597106057455,1.9540889220052096,1.0366387705520503,2.6569403201407322,0.6092198833837857,9.516974577574741,OR,1,3,0.75
0.5435984455549193,3.636607739903845,7.05566405823308,6.689878842812918,16.581961755634165,1.7782706209162256,11.89641500366325,11.430495788722277,0.6601199543248201,0.020228398657425577,0.058343329784827355,0.5653216749822914,0.2411551934784695,0.09291719961997416,0.022029112526672695,0.968899130195719,2.4916229003859325,46.97252808116837,0.10043115723862024,44.41263783601562,29.637107977357992,14.165701316822396,0.5426303665483166,0.5620300585810464,2.4916229003859325,0.6005044723967455,9.68910172516033,OR,1,4,1.0
0.5370598975778683,4.137200638896621,7.37609862815232,7.703424995154788,19.050311162185203,1.7796263339865905,13.709217983267983,11.73739791682197,0.7190453020466471,0.019720360442723118,0.0514279206191712,0.5680169883966456,0.2518334667276313,0.08711914095909559,0.02187385401566813,2.5727791883343074,2.359931255126748,42.02154571725463,1.1851813718645121,39.660970791734805,27.280055439981506,11.759000166949852,1.3223724925061284,0.8596251178811868,2.359931255126748,0.5940032443825387,10.071386872396355,OR,1,5,1.25
0.5391653471247156,4.13748283112622,7.778930659152321,7.67386638104761,19.064311496214874,1.7835097488288045,13.68641550180803,11.832363330010079,0.6992256623468026,0.019801776107212492,0.05473500837554497,0.5707389906264079,0.23150529941097028,0.10155649302068502,0.02166003418666486,1.1239620656049227,2.417983278921932,46.87537255062167,0.8344206304819861,44.47825300823289,32.41639435536825,15.259347090249376,0.8180432882548639,0.5957264768326921,2.417983278921932,0.5966531763794064,10.078499974474404,OR,1,6,1.5
0.5336942366508327,3.9326192829816726,7.57446288584995,7.3686748196131875,18.29437592658499,1.7826983945863981,13.136124771153646,11.859943598693606,0.7303889407020432,0.02119368546789581,0.0625940072458818,0.5681143065206877,0.230559903641464,0.09371907146956669,0.023814090682550065,2.1980370996676104,1.4484536815766458,43.39000437616073,0.7535933098168757,41.63129148328669,30.75030162343942,14.148165709039601,1.9193534006531683,1.5235214268814308,1.4484536815766458,0.5901432461866439,10.073774004810918,OR,1,7,1.75
0.5358877441347268,3.807010838849366,7.55310058062013,7.104119996243561,17.634054285813026,1.7815381267752965,12.65626063049468,11.606162078974297,0.7523751573787907,0.02010390705885094,0.05731533562417985,0.5680206368785595,0.23463860497961797,0.09624330387701865,0.023670254804569683,2.9748217162874147,2.7532421683675854,44.97812181639571,0.8742227530762602,42.667528315590204,29.95978148869719,14.403846562539561,1.1889604169326145,0.8036710642944418,2.7532421683675854,0.5926711276291828,9.89300195250758,OR,1,8,2.0
0.5425078617011583,3.8073516820506956,7.55310058062013,7.018058079585922,17.502353243782764,1.7844842799863576,12.523614319052323,11.563268219424952,0.6981766224242955,0.020271204133266264,0.058873140221538514,0.5649447875090988,0.2333268001151982,0.09927944013403082,0.023296800861639964,1.7184085544543397,3.8225363381051687,40.07584018648667,0.8114647186245013,38.307275982438256,28.649117333730377,15.51179850714069,0.9501400285304278,1.136072784077562,3.8225363381051687,0.6007229309219629,9.767502537860855,OR,1,9,2.25
0.5399785829887341,3.727919385351409,7.418823237547571,6.903828230960017,17.10401111036579,1.7781212382261637,12.27584360253537,11.549415749246993,0.712171970095708,0.020106617395028843,0.050954162321761885,0.5667842138675245,0.24898303209534833,0.08973448333122101,0.023433529092288477,2.410895248260677,1.246946782559885,45.24024256617541,0.734698591379557,42.85565350597622,28.58401786545369,12.792663610201075,1.830072893431654,0.8809219068771347,1.246946782559885,0.5963271933382722,9.872729412711937,OR,1,10,2.5
0.5365292502031381,3.727592561162455,7.418823237547571,6.947603620401184,16.948465570360455,1.7607146173804566,12.232747250205746,11.232812341912599,0.7001390043796186,0.021287894862318867,0.05963823138047145,0.5584981387569954,0.2384940715731425,0.09964971193745167,0.022429592059079802,0.9235038726642931,0.826592973373183,40.933335787269165,0.4071764480856199,38.927495379865036,26.088428821443955,12.636061821848699,1.0397507293256558,0.9248899676641755,0.826592973373183,0.5888111036024211,9.762043401374083,OR,1,11,2.75
0.5357348878944979,3.636092851141297,7.06481933123308,6.787112307416783,16.67605463978489,1.7680816649309654,12.000168828570914,11.324419328341536,0.6816134650020022,0.022292083978134973,0.05489636133007191,0.5748847523443065,0.2323955244998287,0.09272243858468748,0.02280562397725905,2.099599944671442,3.630469145763565,41.02088931856752,1.3751182518423768,39.329797603049485,29.644771297828427,13.934254702362761,1.3542967672124295,1.2920484266217565,3.630469145763565,0.5894519348492099,9.753526812961413,OR,1,12,3.0
0.5405287656344793,3.746023175626109,7.48596190941047,6.930293841492379,17.297769603649463,1.7859407434930867,12.377094135900458,11.608672506543847,0.6764889058451102,0.020843615301441125,0.05615609162218235,0.5644475556270576,0.24149890013746309,0.0942246215002059,0.02281908354880381,3.1842356054332575,2.5814703913200883,47.43523748970239,0.8668200142894834,45.36854124066335,31.995788497917832,16.242932544339006,1.0908647411805414,0.8681533931813143,2.5814703913200883,0.5983684606627868,9.843709757282049,OR,1,13,3.25
0.5377922867456617,3.746053788570917,7.48596190941047,6.9656145707097865,17.347141257281287,1.7852968135632852,12.435689497598174,11.73872389622806,0.668256986895548,0.02137288424564053,0.053837392420641984,0.5668921576783676,0.23739042630544155,0.09825013278210708,0.022247919859316952,2.063593902979361,2.104860538479734,43.37923531538955,0.9830317484413627,41.310881136060395,30.284219091524214,13.270720826431157,1.1058209609849277,1.0899999524334896,2.104860538479734,0.5955334509634105,9.961587052124488,OR,1,14,3.5
