vib_mean,vib_std,vib_rms,vib_peak,vib_p2p,vib_skew,vib_kurt,vib_crest,vib_clearance,vib_shape,vib_impulse,vib_power_0_1k,vib_power_1_5k,vib_power_5_10k,vib_power_10_20k,vib_power_20_32k,vib_spectral_centroid,vib_spectral_entropy,vib_spectral_rolloff_85,vib_dominant_freq,vib_band_ratio_5_10_0_1,env_bpfo_1x,env_bpfo_2x,env_bpfo_3x,env_bpfi_1x,env_bpfi_2x,env_bpfi_3x,env_bpfi_sb_plus,env_bpfi_sb_minus,env_bpfo_sb_plus,env_bpfo_sb_minus,env_rms,env_kurt,env_peak,i1_rms,i1_std,i1_peak,i1_power_50hz,i1_power_100hz,i1_power_150hz,i1_sideband_fr_1x,i1_sideband_fr_2x,i1_sideband_bpfo,i1_sideband_bpfi,i2_rms,i2_std,i2_peak,i2_power_50hz,i2_power_100hz,i2_power_150hz,i2_sideband_fr_1x,i2_sideband_fr_2x,i2_sideband_bpfo,i2_sideband_bpfi,vib_i1_coherence_mean_0_2k,label,source_file,window_id
1.0842021724855044e-19,0.40939773458359147,0.40939773458359147,3.8421325360161243,6.875610346535449,0.17029542976435708,11.32293933097346,9.384840734216695,21.456260951393087,1.6907411727947825,15.867336629461784,0.005103314536577306,0.03129963157994641,0.04268662938309348,0.04100971263370888,0.0505435494327882,13953.193753436435,7.267297171549592,27109.375,6015.625,8.364491169176116,36.996488768554144,43.641242137331496,103.27648738502435,119.23144179385187,72.71569385081311,67.89942875339493,62.210140581893995,0.0,0.0,393.75096678075425,0.21694379048019327,5.120185056222375,1.2965514759736325,1.7758961565402083,1.7758961565402083,2.9077761859565694,0.0,0.0,0.0,0.0019381354978736556,0.0,0.0,0.0,1.7644497342339662,1.7644497342339662,2.8549699504188584,0.0,0.0,0.0,0.001973024681250225,0.0,0.0,0.0,0.3257864684108429,0,HH,10
1.951563910473908e-18,0.4205606994283668,0.4205606994283668,3.8421828274345327,6.875610346535449,0.2727713129820938,11.171521361627766,9.135857993048072,20.95749246166669,1.6971305425360212,15.50474363227372,0.005945728044770378,0.03424810501641087,0.042109308000675735,0.04315002706083392,0.05228568427042941,13857.651631669009,7.309347328786474,27140.625,7750.0,7.082279525151019,56.04136157490013,20.867465204858362,61.87151901182996,98.59729712825877,86.64326568650542,82.73945649023037,48.373843542502335,0.0,0.0,457.7199268753993,0.2250846301751823,4.752003517423398,1.2894056812337373,1.759369475747766,1.759369475747766,2.8681518135983475,0.0,0.0,0.0,0.001958728007347843,0.0,0.0,0.0,1.7626935381365485,1.7626935381365485,2.7860738678492964,0.0,0.0,0.0,0.001965565568619887,0.0,0.0,0.0,0.3066928507080895,0,HH,11
4.7704895589362195e-18,0.4076509454962018,0.4076509454962018,3.8435254220574238,6.875610346535449,0.32534289184429926,11.463569351916794,9.4284717465306,21.266980647543058,1.6793798912838525,15.833985856661432,0.004315411209323062,0.033692280218639764,0.04214393332185214,0.04070439546808244,0.04977021628309074,13747.045549849492,7.25252879385066,26750.0,6015.625,9.765913667980932,33.24976201629422,57.07232777776882,24.422861114696545,82.55679974391484,71.49082093221573,73.97266288997587,40.95036474678512,0.0,0.0,424.23278838848915,0.2113382744893894,4.427782147217247,1.2920214971615853,1.7658983407381201,1.7658983407381201,2.8919463135492984,0.0,0.0,0.0,0.001881640880246561,0.0,0.0,0.0,1.777033278163828,1.777033278163828,2.748604628824368,0.0,0.0,0.0,0.0019063658958973586,0.0,0.0,0.0,0.29614022487652897,0,HH,12
4.0115480381963664e-18,0.3797173022944901,0.3797173022944901,2.7144189902251377,5.24902343364864,0.3937432582902716,10.051642280876134,7.148525952920544,15.709250081560276,1.6513910069536406,11.805011471627688,0.004508904089417376,0.024684182670245823,0.036853785877692544,0.0348574894372147,0.04197338418516671,13829.562935286796,7.305623149119008,26265.625,5828.125,8.173557285464703,22.965387513909175,45.9619085713703,70.63130293204827,96.49359647563604,47.00848031831465,33.79078659794632,58.37307748818081,0.0,0.0,332.9661721293124,0.19484425396553998,4.075027572777514,1.3058361901147721,1.7722805573152933,1.7722805573152933,2.8684510539971324,0.0,0.0,0.0,0.00195607509790386,0.0,0.0,0.0,1.7560446251933546,1.7560446251933546,2.7774442531414274,0.0,0.0,0.0,0.0019497792428816907,0.0,0.0,0.0,0.3079085884797403,0,HH,13
-4.445228907190568e-18,0.4034286077283643,0.4034286077283643,3.1651534117777915,5.70373534764864,0.11143061411195856,9.4024203037212,7.8456345215581385,17.28883411220769,1.6493571662076079,12.940253521577713,0.005075746455727785,0.0325230983461578,0.03907113667068613,0.041586734342031445,0.04733759113896463,13701.965233553768,7.28326258756287,26359.375,5828.125,7.697613937925964,29.583199906104504,97.29280577605759,10.417603102656315,72.11663581610883,34.905050346981106,25.712923209145124,32.05553431054589,0.0,0.0,312.3399086962811,0.20015958036026008,2.700514071972256,1.0412673248622788,1.7553437659945959,1.7553437659945959,2.829923586426354,0.0,0.0,0.0,0.0019708078673292143,0.0,0.0,0.0,1.774055905293282,1.774055905293282,2.7520725006048603,0.0,0.0,0.0,0.001969502162239232,0.0,0.0,0.0,0.3112879264186186,0,HH,14
-9.107298248878237e-18,0.4090796361252936,0.4090796361252936,3.614835811249901,6.78405761255969,0.24394769764693824,9.972444841353463,8.836508816446544,19.9177764616429,1.6727865712359071,14.781593284759479,0.005132186453809726,0.02544930467571457,0.04205470944536523,0.041667517757594946,0.047797613630849944,13870.981747842843,7.287672439142689,25875.0,5953.125,8.194306620709943,54.583073960167994,112.15612065000477,48.59443482650922,61.22573918707194,8.278962785506009,15.287601390605376,42.845914120630496,0.0,0.0,355.9127876962027,0.20385710123306952,3.0656349444187505,1.109712134637674,1.7757693062987732,1.7757693062987732,2.9899533458146825,0.0,0.0,0.0,0.0019481638206668855,0.0,0.0,0.0,1.7642662323998082,1.7642662323998082,2.793139346047358,0.0,0.0,0.0,0.0019471504913359924,0.0,0.0,0.0,0.30028605459979735,0,HH,15
-4.336808689942018e-18,0.40176654337162726,0.40176654337162726,3.6125078773427544,6.89697265155969,0.17270817919691453,11.28669457457602,8.991559742696758,20.689771594917143,1.7015399562098603,15.299498170846585,0.0052720226875946664,0.027091326245016544,0.03483001202308697,0.04487467292705216,0.04829129868532986,14284.603757982808,7.326535803678618,26406.25,5828.125,6.606574758951086,93.6333960407259,64.73574777043041,9.822292125095142,21.56200075057298,30.594014048432577,40.21817122791651,35.54571324469254,0.0,0.0,378.3539934341386,0.20713759434937468,3.9489468367314497,1.1211704469706287,1.7601039581026159,1.7601039581026159,2.9496649952596163,0.0,0.0,0.0,0.0019294220697766082,0.0,0.0,0.0,1.7611421278559412,1.7611421278559412,2.960460001878962,0.0,0.0,0.0,0.0019293100933810998,0.0,0.0,0.0,0.3177857255043346,0,HH,16
-1.3010426069826053e-18,0.4242432576778287,0.4242432576778287,3.6182824498315878,6.89697265155969,-0.08422743722857887,10.302502076553528,8.528791876709846,19.577086019530324,1.694585479354733,14.452766870711107,0.0055873586517753105,0.029945306655124404,0.04529098797005053,0.050092269087518876,0.05620970028947925,14137.955992496276,7.334575364620354,26312.5,5828.125,8.105974716255941,60.631758148884686,16.404065311769298,60.43000614290945,49.77959511418994,23.99291836521947,26.528084012899818,53.409518189930466,0.0,0.0,427.1641594331442,0.2183644637727529,3.6515626766910003,1.2535821725443408,1.7654161320246033,1.7654161320246033,2.9541810055034277,0.0,0.0,0.0,0.0018650434992220142,0.0,0.0,0.0,1.7759679813469214,1.7759679813469214,2.9211396620809422,0.0,0.0,0.0,0.0018540493113456472,0.0,0.0,0.0,0.2671014088000375,0,HH,17
-2.168404344971009e-19,0.40840452293777646,0.40840452293777646,3.6104865348313817,6.89697265155969,0.19982090403969807,9.863623333550825,8.840466576765769,19.471960580920197,1.6498799609174093,14.58570865016597,0.0035086431426995064,0.02922462519098188,0.037045987607760046,0.0420721592943998,0.04363706347047476,13683.267047122637,7.253491407511463,25562.5,3296.875,10.558494007657567,34.022074976243395,41.94438657766795,26.807573492933244,41.34615784450491,68.36596869906793,19.24849021336992,61.06377476997351,0.0,0.0,376.13716086042723,0.21301678517604983,3.6189281579166064,1.2567058532307525,1.7730559848190903,1.7730559848190903,2.996286825059008,0.0,0.0,0.0,0.0018960151565630098,0.0,0.0,0.0,1.7557366147891413,1.7557366147891413,2.8926026409703467,0.0,0.0,0.0,0.0019151085828567017,0.0,0.0,0.0,0.24433090200000218,0,HH,18
0.0,0.3913688415157842,0.3913688415157842,3.2816227502458313,5.71899413671318,-0.16096233077737554,9.250283615360377,8.384987260447204,17.772805713260272,1.6090709147232616,13.492039121110677,0.00433324391967038,0.02872613636324274,0.04458825344597592,0.04016574637473157,0.04642829576850986,13612.631498519539,7.257411263784999,25953.125,5828.125,10.289809265820843,5.5661044317224775,48.59102112040016,35.9500644219994,49.9246522619591,67.49991474287762,19.71620560948145,50.18795994133822,0.0,0.0,271.82570559940893,0.20344839605575724,3.515388588772171,1.2599799765537152,1.7548194961031676,1.7548194961031676,2.8822567049368675,0.0,0.0,0.0,0.0019517422595867998,0.0,0.0,0.0,1.773238474723929,1.773238474723929,2.914010871990806,0.0,0.0,0.0,0.0019600886301334116,0.0,0.0,0.0,0.24572856771603252,0,HH,19
-2.3852447794681098e-18,0.4035882333334769,0.4035882333334769,2.651765940457268,5.11779784781801,-0.008054177127323914,8.273703215248625,6.570473867770488,13.799377967757138,1.5973271460955358,10.495196271701131,0.004244534434006017,0.031421338256432174,0.03952816354421532,0.0402304754871774,0.04517832518111491,13540.815695209583,7.227969185688668,25906.25,3296.875,9.312720664536034,79.7643593512173,70.75903606651006,82.02796690621128,22.215132939880274,60.18425376930499,29.13837132847792,14.602384728777894,0.0,0.0,234.35221177112334,0.20005903590551208,3.0548356752249273,1.2514325006019167,1.7745027560071125,1.7745027560071125,2.9113477278629634,0.0,0.0,0.0,0.0019345202158263337,0.0,0.0,0.0,1.7643162325180088,1.7643162325180088,2.915175881257034,0.0,0.0,0.0,0.0019433217187835934,0.0,0.0,0.0,0.26411802312616833,0,HH,20
4.119968255444917e-18,0.40608494430038583,0.40608494430038583,3.123657775665098,5.63964843359622,0.0976564788001654,8.645838583428748,7.692128997903679,16.18338759979871,1.6018337060638064,12.321511500232923,0.004395844662666153,0.03026953022540395,0.04027309850399223,0.040714464946625194,0.0453357747435829,13651.503356819412,7.271969178171084,26078.125,5843.75,9.161629125994704,118.18652207521973,119.85095856772365,21.831063744735825,27.13705490102028,32.13736982923412,4.612015784263743,26.296086667202584,0.0,0.0,259.15977690165715,0.199191464458707,3.195729041250713,1.23805267148047,1.760194767747112,1.760194767747112,2.9509060975796713,0.0,0.0,0.0,0.0019292561892181963,0.0,0.0,0.0,1.760386427063449,1.760386427063449,2.9205733841476578,0.0,0.0,0.0,0.001955325155129394,0.0,0.0,0.0,0.2968654359500371,0,HH,21
-8.673617379884035e-19,0.39409659532120744,0.39409659532120744,3.1203951664251495,5.63964843359622,0.010224401990092896,9.422845492407125,7.917843502002039,17.125146137622817,1.6328760516245802,12.928857034930427,0.005840703473286147,0.0301187889970266,0.03755601298314368,0.0406139717973112,0.04995738208378056,14028.896408984338,7.287451734824575,27046.875,3406.25,6.430049590513373,38.30829642430231,62.941099679266664,37.03161014853964,24.969077970986085,37.05081056881145,36.06144961481818,43.85559852643426,0.0,0.0,340.7234342671262,0.196246519209834,4.0527761858338325,1.2517888915780584,1.7645747474537916,1.7645747474537916,2.9215625827964367,0.0,0.0,0.0,0.0018738186653163662,0.0,0.0,0.0,1.775990262459782,1.775990262459782,2.87966570177013,0.0,0.0,0.0,0.0018601163589252838,0.0,0.0,0.0,0.2661000997447453,0,HH,22
-1.734723475976807e-18,0.40649389479815073,0.40649389479815073,3.119260443004431,5.63964843359622,0.019044880953177423,9.619136912741716,7.67357267334442,17.18265101032507,1.6683624964267114,12.802300861812691,0.003693269652145505,0.0287170736307569,0.03469735808702835,0.04491815966769351,0.049964745982257246,14381.612155758006,7.3396573538119245,26328.125,3281.25,9.394753523474005,45.31189370825481,59.1150036755592,29.735960340007402,53.94709789333589,62.23760654412124,24.775753660464055,13.531362528410378,0.0,0.0,381.7127406380222,0.20053368093089854,3.8133193762884154,1.253167278975126,1.7736320246368906,1.7736320246368906,2.965826899030306,0.0,0.0,0.0,0.0019220799480313385,0.0,0.0,0.0,1.7557609835554264,1.7557609835554264,2.852940179978874,0.0,0.0,0.0,0.0019322720730897513,0.0,0.0,0.0,0.27911726976577494,0,HH,23
6.938893903907228e-18,0.40083956729552395,0.40083956729552395,3.114625064289556,5.63964843359622,-0.05594582125621054,9.146617638771453,7.770253533861491,17.219933056254714,1.6532890959573094,12.846475440356954,0.005851624083190831,0.02922986800705587,0.03708428263299778,0.04336466595088413,0.04661845119520983,13876.705350946562,7.290269894739403,26140.625,3312.5,6.337434206203941,81.05483663300453,48.945361674481276,48.51690163830109,42.47940643092095,67.11168272278675,71.72275763712668,12.96908496354895,0.0,0.0,369.5734791915093,0.20050091606776224,3.6162625365057774,1.2541744422061805,1.7553681048056375,1.7553681048056375,2.9909845006599123,0.0,0.0,0.0,0.0019374486648772627,0.0,0.0,0.0,1.7734150200844006,1.7734150200844006,2.8318299277758823,0.0,0.0,0.0,0.001963385184709673,0.0,0.0,0.0,0.28999392974636073,0,HH,24
-5.637851296924623e-18,0.3896123088010633,0.3896123088010633,3.4831318981242063,5.99975585589843,0.13817252129631563,8.940692252688692,8.939994500796686,19.514995164878652,1.635273345713232,14.619334717975693,0.0033056154514065506,0.024424704932660524,0.03440857159145113,0.03766434154636022,0.043074387767314426,14047.26697805874,7.329074342539991,25937.5,5968.75,10.409127161600432,44.795362603648876,82.23679357742868,50.12570052710819,13.792352300301275,93.59248575099113,67.2694444150641,40.036450335643885,0.0,0.0,344.5143090826043,0.19343662645747806,3.214160676626082,1.1059295114594814,1.774543578184939,1.774543578184939,2.777017884468566,0.0,0.0,0.0,0.0019299026614323532,0.0,0.0,0.0,1.7662553078379066,1.7662553078379066,2.8221694952528087,0.0,0.0,0.0,0.0019429874670487883,0.0,0.0,0.0,0.2938321821906751,0,HH,25
-6.071532165918825e-18,0.3986683009077737,0.3986683009077737,3.565192965295616,6.079101558971001,0.04177094027112271,9.767656121035994,8.94275506022831,19.92486064377906,1.6572663195302493,14.820526765125084,0.005579845278355741,0.026663921415451104,0.040143307310153684,0.04505222048380361,0.048886599216582574,14071.06023033241,7.292462104180655,25328.125,3312.5,7.194340577627754,17.09111576756974,118.44215415024516,17.184044110518993,39.66687243847142,56.003859531742314,31.1759735056454,33.167471516540225,0.0,0.0,352.16895922194107,0.19885193198823076,3.5181976856602617,1.168884414148081,1.7607561392883213,1.7607561392883213,2.8185524658487227,0.0,0.0,0.0,0.0018965420816303646,0.0,0.0,0.0,1.7602487205545863,1.7602487205545863,2.858782465433787,0.0,0.0,0.0,0.0019455807374687967,0.0,0.0,0.0,0.3089825619410007,0,HH,26
4.336808689942018e-19,0.3968137834670855,0.3968137834670855,3.5661704814691406,6.903076166971,0.0106436670819169,10.57101597187254,8.987012624184572,19.92137708413333,1.6547287920647722,14.871068543887795,0.004111540866407763,0.02431377361049811,0.03656239957251205,0.0373961410918275,0.04266781837030376,13919.370036146596,7.292732191354542,25734.375,5968.75,8.892627059198816,61.660062966754474,88.44952611737297,73.24812140308858,72.03652412073686,52.5433524564423,26.39261062853617,58.14660512127184,0.0,0.0,360.0910842846184,0.1978491558123332,3.471605141451086,1.0959038339250473,1.7630252041989543,1.7630252041989543,2.997698861720534,0.0,0.0,0.0,0.0018683799104678635,0.0,0.0,0.0,1.7765180391793736,1.7765180391793736,2.8549467442376986,0.0,0.0,0.0,0.0018650653218044194,0.0,0.0,0.0,0.2775753562259542,0,HH,27
2.6020852139652106e-18,0.40147144590809575,0.40147144590809575,3.5674225515389546,6.903076166971,-0.15074484360383641,10.969918352122395,8.88586869103414,19.673356464959728,1.6568942325461202,14.722944585336611,0.0040133006273654955,0.028163283749215267,0.041721985793562774,0.04411363068056985,0.05007143825337254,14033.474505063276,7.28332908887248,25390.625,3328.125,10.395928353504623,34.49197063314111,53.99726201194835,63.69507879521081,5.388230896563772,50.18908111185817,31.105359740983545,58.33311181785354,0.0,0.0,392.55163377377306,0.19857817702783948,3.0001386011788274,1.0891377042971735,1.7739933516457693,1.7739933516457693,3.0379879689950173,0.0,0.0,0.0,0.0019178396061479957,0.0,0.0,0.0,1.7563636719756395,1.7563636719756395,2.822790339890203,0.0,0.0,0.0,0.0019252268133659813,0.0,0.0,0.0,0.2685800000564267,0,HH,28
6.071532165918825e-18,0.39548330571476686,0.39548330571476686,3.566717726613811,6.903076166971,-0.2267149176929644,11.06567626825551,9.018630306448948,19.84278759205344,1.6523520949613126,14.901952680542506,0.004328347041974597,0.02747380165899343,0.04024605437434804,0.04036120216756199,0.04555898817504029,13786.874230498921,7.255684360536495,25687.5,5937.5,9.298250342396178,63.96809879660849,54.305376812926795,84.33731671409956,44.886256934191145,52.4302555254135,36.81990500229148,90.03031599836807,0.0,0.0,383.6873830659572,0.19937771838125146,3.379053899992308,1.0944049253207297,1.7554913661814093,1.7554913661814093,3.064499507677395,0.0,0.0,0.0,0.0019362948614945266,0.0,0.0,0.0,1.7724345231765686,1.7724345231765686,2.842886841921738,0.0,0.0,0.0,0.0019150098602376407,0.0,0.0,0.0,0.2558539101425135,0,HH,29
-6.938893903907228e-18,0.395304269015537,0.395304269015537,3.3359266792128333,6.31408690954774,-0.15292896832536065,9.58042428143886,8.438883515021484,18.16739878484866,1.6233299629878235,13.69909246409838,0.003154648273876459,0.029970361028290947,0.03761419693361536,0.0378704328485511,0.04482239810045727,13738.215637401794,7.2512980421228725,26093.75,3328.125,11.923420190191692,67.98594875884721,49.62164204737279,42.80294439730616,35.60957703246294,99.7784854079834,58.93079378124295,94.56052105609822,0.0,0.0,363.74825876221706,0.1995468461907014,2.7652850733137395,1.0899151755885796,1.7750299006079069,1.7750299006079069,3.036623774209014,0.0,0.0,0.0,0.001959981789923006,0.0,0.0,0.0,1.7677334714588362,1.7677334714588362,2.885522868710202,0.0,0.0,0.0,0.0019236777312526612,0.0,0.0,0.0,0.2240930553411981,0,HH,30
