phase_current_1,phase_current_2,vibration
1.13097961351039,-2.529206541,-0.009155273
1.19365875165256,-2.555380247,-0.045776367
1.19641387860386,-2.476859129,-0.158691406
1.27217986976473,-2.529206541,-0.210571289
1.20812316814691,-2.527140196,-0.213623047
1.25978179848386,-2.573977354,-0.378417968
1.27562377845386,-2.483058165,-0.241088867
1.36585418610907,-2.534028013,-0.192260742
1.27217986976473,-2.510609434,-0.219726562
1.33899169833386,-2.558135374,-0.192260742
1.35552246004168,-2.469971312,-0.112915039
1.42715576077559,-2.493389891,0.0518798827782144
1.36723174958473,-2.483746947,0.186157226439475
1.39684936431125,-2.519563597,0.109863281177395
1.42440063382429,-2.425200499,0.259399413891072
1.51325347800385,-2.476170347,0.244140624838656
1.44781921291037,-2.458950804,0.180053710818509
1.53253936666298,-2.514742125,0.0518798827782144
1.50774322410124,-2.441042479,0.0183105468628992
1.58075408831080,-2.471348875,0
1.52014129538211,-2.474792784,0.0213623046733824
1.58488677873776,-2.529206541,-0.155639648
1.57868774309733,-2.419001463,-0.213623047
1.63930053602602,-2.446552733,-0.34790039
1.60968292129950,-2.441042479,-0.411987304
1.69578063852776,-2.454129332,-0.332641601
1.69302551157645,-2.37423065,-0.259399414
1.76397003057254,-2.408669737,-0.119018555
1.70060211069254,-2.399026793,0.0213623046733824
1.77430175663993,-2.425200499,0.0427246093467648
1.75639343145645,-2.345990599,0.149536132713677
1.82802673219036,-2.380429686,0.259399413891072
1.74124023322428,-2.344613036,0.366210937257984
1.82664916871471,-2.389383849,0.360107421637018
1.79703155398819,-2.299842223,0.210571288923341
1.88244048947862,-2.313617857,0.0579833983991808
1.80254180789079,-2.308796385,-0.149536133
1.78325591923166,-2.427266844,-0.22277832
1.84042480347123,-2.261959227,-0.277709961
1.91550201289427,-2.301219786,-0.25024414
1.87899658078949,-2.284000243,-0.173950195
2.05876861436209,-2.272290953,-0.146484375
1.92721130243731,-2.251627501,-0.289916992
2.04430419786774,-2.288132933,-0.225830078
1.95820648063948,-2.265403136,-0.305175781
2.09596282820470,-2.286066588,0.286865234185421
2.01881927356818,-2.210300597,-0.122070312
2.07667693954557,-2.230964049,-0.021362305
1.99264556753079,-2.210300597,-0.006103516
2.04568176134339,-2.237851866,0.628662108959539
2.02570709094644,-2.156575621,0.381469726310400
2.08494232039948,-2.219943541,0.555419921507942
2.02432952747079,-2.196524962,0.601196288665190
2.22063232275121,-2.178616637,1.44042968654807
2.08080962997252,-2.135912169,0.274658202943488
2.15657562113339,-2.166907347,-0.146484375
2.09527404646687,-2.14417755,-0.387573242
2.28055633394208,-2.143488768,0.573730468370842
2.17448394631687,-2.089763793,-0.433349609
2.26471435397208,-2.130401915,-0.210571289
2.18619323585991,-2.109049681,-0.22277832
2.27297973482599,-2.119381407,-0.170898437
2.23647430272121,-2.055324706,-0.057983398
2.26815826266121,-2.078054503,-0.128173828
2.21856597753773,-2.061523741,0.234985351407206
2.25231628269121,-2.091830138,0.271606445133005
2.22200988622686,-1.976114806,0.250244140459622
2.33014861906556,-1.995400694,0.238037109217690
2.20410156104339,-2.000910948,-0.134277344
2.28744415132034,-2.016064147,-0.326538086
2.26471435397208,-1.937543029,0.0488281249677312
2.34805694424903,-1.96991577,0.238037109217690
2.28400024263121,-1.955451354,0.430297851278131
2.38800628504294,-1.969226988,0.665283202685338
2.33359252775469,-1.872797545,0.210571288923341
2.40384826501294,-1.919634703,-0.030517578
2.33772521818164,-1.905170287,-0.131225586
2.42520049888555,-1.934787902,-0.256347656
2.35494476162729,-1.821138915,-0.128173828
2.42037902672077,-1.83904724,-0.289916992
2.35081207120034,-1.850067748,-0.170898437
2.34323547208425,-1.873486327,-0.912475585
2.35976623379208,-1.75570465,-0.268554687
2.43208831626381,-1.788077391,-0.378417968
2.36458770595686,-1.794965209,-0.024414062
2.38111846766468,-1.80323059,-0.213623047
2.37629699549990,-1.708867492,-0.039672852
2.44930785970946,-1.721265563,-0.225830078
2.37974090418903,-1.735041198,-0.350952148
2.48856841876555,-1.69233673,0.0366210937257984
2.41280242760468,-1.618637084,-0.076293945
2.52162994218120,-1.645499572,0.140380859282227
2.43208831626381,-1.651009826,0.186157226439475
2.54780364821859,-1.579376525,0.781249999483699
2.43208831626381,-1.550447692,-0.131225586
2.51060943437598,-1.575932616,-0.29296875
2.44379760580685,-1.600728759,-0.091552734
2.49201232745468,-1.562156981,0.189208984249958
2.41142486412903,-1.467105102,0.100708007745946
2.49270110919250,-1.484324645,-0.170898437
2.42175659019642,-1.497411498,-0.238037109
2.50785430742468,-1.462283629,-0.238037109
2.40109313806164,-1.389961547,-0.41809082
2.44104247885555,-1.426466979,-0.29296875
2.40453704675077,-1.451951903,0.134277343661261
2.45550689534990,-1.385140075,0.250244140459622
2.40384826501294,-1.314195556,0.402832030983782
2.47617034748468,-1.334859008,0.149536132713677
2.42933318931251,-1.34381317,0.250244140459622
2.48305816486294,-1.296976012,0.344848632584602
2.40247070153729,-1.215010986,0.445556640330547
2.47410400227120,-1.196413879,0.442504882520064
2.39558288415903,-1.237052001,0.381469726310400
2.47685912922251,-1.157842101,0.277709960753971
2.37629699549990,-1.098606872,0.0335693359153152
2.43002197105033,-1.092407836,0.0610351562096640
2.38180724940251,-1.126846923,0.137329101471744
2.43277709800164,-1.088963928,0.146484374903194
2.37078674159729,-1.026973571,0.137329101471744
2.46101714925251,-1.01870819,0.134277343661261
2.35563354336512,-1.054524841,-0.375366211
2.44655273275816,-0.988401794,-0.329589844
2.33497009123034,-0.933988036,-0.390625
2.38249603114034,-0.958095397,-0.253295898
2.34943450772468,-0.993912048,0.0457763671572480
2.43208831626381,-0.897482604,0.378417968499917
2.32601592863860,-0.836869811,0.0671386718306304
2.38525115809164,-0.818961486,0.125122070229811
2.30259734955251,-0.850645446,0.0732421874515968
2.31843932952251,-0.781767272,-0.115966797
2.28951049653382,-0.72115448,0.238037109217690
2.34461303555990,-0.694980773,0.131225585850778
2.25989288180730,-0.748016967,-0.225830078
2.32670471037642,-0.672250976,-0.448608398
2.25231628269121,-0.630924072,-0.509643554
2.35150085293816,-0.592352295,-0.094604492
2.26127044528295,-0.659164123,-0.061035156
2.26195922702078,-0.595107421,-0.192260742
2.25644897311817,-0.534494629,-0.064086914
2.33428130949251,-0.500055542,-0.183105469
2.25576019138034,-0.567556152,-0.384521484
2.31775054778469,-0.48352478,-0.021362305
2.23509673924556,-0.435310058,-0.036621094
2.30535247650382,-0.376763611,0.183105468628992
2.21305572363513,-0.444264221,0.112915038987878
2.22269866796469,-0.396049499,-0.112915039
2.17172881936556,-0.320283508,-0.274658203
2.17930541848165,-0.281022949,-0.268554687
2.13522338726078,-0.338880615,-0.100708008
2.17035125588991,-0.274823913,0.152587890524160
2.12695800640687,-0.239007263,0.112915038987878
2.20754546973252,-0.200435486,0.482177734056346
2.11111602643687,-0.258293152,-0.216674805
2.22958648534295,-0.165307617,0.311279296669286
2.12075897076643,-0.154975891,-0.274658203
2.11800384381513,-0.088852844,-0.76599121
2.10767211774774,-0.159797363,0.100708007745946
2.22338744970252,-0.0792099,1.01623535089091
2.10560577253426,-0.059924011,-0.07019043
2.14211120463904,0.0695669555204319,0.750732421378867
2.05188079698383,-0.044770813,-0.231933594
2.02501830920861,0.0551025390260847,-0.930786132
2.03328369006252,0.0661230468313016,0.00610351562096640
2.03052856311122,0.135001220613907,-0.26550293
1.98851287710383,0.0571688842395628,-0.006103516
2.02983978137339,0.138445129303038,-0.695800781
1.98989044057948,0.132934875400429,-0.103759766
1.99471191274426,0.276201476868249,-0.634765625
1.93892059198035,0.132246093662603,0.238037109217690
1.94787475457209,0.219721374366513,-0.030517578
1.94511962762079,0.227297973482599,0.271606445133005
1.93685424676688,0.199746703969557,0.0579833983991808
1.89897125118644,0.230053100433903,0.0701904296411136
2.01055389271426,0.309263000283900,0.582885741802291
1.93134399286427,0.309951782021726,0.247192382649139
2.05256957872165,0.458728637392155,0.0427246093467648
1.86039947386818,0.324416198516073,0.320434570100736
1.85695556517905,0.389161681871723,0.210571288923341
1.86108825560601,0.421534423549548,-0.082397461
1.86866485472210,0.500055541661718,-0.372314453
1.80185302615297,0.408447570530853,-0.030517578
1.83284820435514,0.473881835624328,0.109863281177395
1.82182769654992,0.492478942545632,0.0183105468628992
2.04292663439209,0.816895141061705,-0.628662109
1.73572997932167,0.501433105137370,-0.393676758
1.71988799935167,0.633679198799974,-1.678466796
1.75363830450514,0.569622497182150,-0.289916992
1.83078185914166,0.665363158739972,0.375366210689434
1.68131622203341,0.579954223249541,0.128173828040294
1.75708221319427,0.679138793496493,0.888061522850611
1.73159728889471,0.697047118679971,-0.076293945
1.79703155398819,0.787966308073011,0.769042968241766
1.62208099258037,0.686026610874754,-0.198364258
1.65238738904471,0.781767272432576,-0.457763672
1.65307617078254,0.762481383773447,0.0274658202943488
1.70611236459515,0.846512755788226,0.680541991737754
1.55458038227341,0.761792602035620,-0.180053711
1.63723419081254,0.852023009690834,0.335693359153152
1.60210632218341,0.834114684507357,-0.34790039
1.60761657608602,0.926411437376048,-0.039672852
1.46986022852081,0.848579101001704,0.0335693359153152
1.44093139553211,0.900237731338658,0.146484374903194
1.49396758934472,0.927789000851701,0.0366210937257984
1.44644164943472,1.00079986506126,-0.625610351
1.38169616607907,0.916079711308658,-0.164794922
1.31419555577212,0.986335448566915,-0.802612304
1.44781921291037,0.996667174634306,-0.02746582
1.36654296784690,1.13029083177256,-0.811767578
1.31488433750995,1.02628478936083,0.125122070229811
1.45401824855081,1.10342834399735,1.48925781151580
1.35758880525516,1.08620880055169,-0.054931641
1.36447662263342,1.21707733073864,0.146484374903194
1.23223052897082,1.09516296314343,0.0732421874515968
1.22947540201951,1.16335235518821,0.402832030983782
1.28388915930777,1.15784210128560,0.308227538858803
1.34174682528516,1.27906768714299,1.33056640537068
1.13993377610213,1.17092895430430,-0.073242187
1.26115936195951,1.25909301674603,1.24816894448763
1.19365875165256,1.23291931070864,-0.308227539
1.19365875165256,1.35138976961473,0.177001953008026
1.05452484061170,1.24738372720299,-0.07019043
0.993223265945176,1.37825225738994,-1.388549804
1.10342834399735,1.34312438876081,0.0122070312419328
1.08896392750300,1.42715576077559,-0.164794922
0.961539306005177,1.32934875400429,0.00915527343144960
0.962916869480829,1.43335479641603,0.0274658202943488
1.00424377375039,1.39684936431125,0.213623046733824
0.916079711308658,1.52840667623602,-0.671386718
0.858910827069095,1.40442596342733,0.228881835786240
0.760415038559968,1.47537048242342,-1.025390624
0.916079711308658,1.45883972071559,-0.057983398
0.945008544297352,1.58970825090254,0.872802733798195
0.779012145481272,1.46434997461820,-0.09765625
0.609571837976062,1.48776855370429,-0.979614257
0.807940978469966,1.54424865620602,0.0427246093467648
0.827915648866922,1.66065276989863,0.302124023237837
0.688781737826058,1.53942718404124,0.0274658202943488
0.565489806755194,1.70129089243036,-1.751708983
0.744573058589969,1.63516784559906,-0.131225586
0.668807067429103,1.74468414191341,-0.610351562
0.589597167579106,1.63379028212341,-0.088500977
0.571688842395628,1.74330657843775,-0.045776367
0.621969909256931,1.70197967416819,-0.079345703
0.559290771114759,1.82045013307427,-0.421142578
0.491101379069979,1.68958160288732,0.0122070312419328
0.380207519279984,1.78394470096949,-0.671386718
0.530361938126065,1.76603637578601,0.109863281177395
0.527606811174761,1.87761901731383,1.18103027265700
0.376763610590854,1.74675048712688,-0.07019043
0.494545287759110,1.86108825560601,1.49841308494725
0.430488586141286,1.84386871216036,-0.338745117
0.460106200867807,1.97542602408514,0.430297851278131
0.294109802051727,1.82182769654992,-0.466918945
0.430488586141286,1.97335967887166,0.949096679060275
0.331992797632160,1.92927764765079,-0.344848633
0.341635741961725,2.03879394396513,0.616455077717606
0.179772033572601,1.88312927121644,0.0457763671572480
-0.039949341,1.87348632688688,-1.751708983
0.231430663909556,1.98438018667687,0.189208984249958
0.195614013542601,2.12144775250426,0.253295898270106
0.0964294432956482,1.93892059198035,0.0274658202943488
0.254849242995642,2.06565643174035,1.84631347534234
0.141200256254342,2.04361541612992,0.00610351562096640
0.116404113692604,2.17792785500600,1.09863281177395
0,1.99815582143340,0.0366210937257984
-0.208700867,2.15382049418208,-1.760864257
0.0151531982321733,2.10147308210730,0.0610351562096640
-0.109516296,2.21236694189730,-0.949096679
-0.101250915,2.04499297960557,0.0854492186935296
-0.365743103,2.12282531597991,-1.629638671
-0.053724976,2.15313171244426,-0.036621094
-0.188726196,2.19514739845165,0.637817382390989
-0.159108581,2.09183013777774,-0.173950195
-0.387784118,2.21925475927556,-1.568603515
-0.150843201,2.20410156104339,-0.323486328
-0.054413757,2.40453704675077,0.601196288665190
-0.282400513,2.15864196634687,-0.302124023
-0.423600769,2.37905212245121,-0.25024414
-0.265180969,2.29019927827164,-0.183105469
-0.294798584,2.38456237635381,-1.15661621
-0.383651428,2.20616790625686,-0.219726562
-0.378829956,2.30604125824164,1.60827636612465
-0.361610412,2.31155151214425,-0.463867187
-0.40018219,2.34048034513295,0.0396728515362816
-0.47181549,2.23854064793469,-0.677490234
-0.938809509,2.27504608003947,-0.708007812
-0.426355896,2.33014861906556,-0.741577148
-0.553780517,2.44104247885555,-1.373291015
-0.512453613,2.26609191744773,-0.643920898
-0.75697113,2.34530181729773,-1.412963866
-0.512453613,2.38042968592686,-0.689697265
-0.546203918,2.52989532303511,-1.837158202
-0.608883056,2.30879638519295,-1.049804687
-0.40431488,2.69589172185119,-0.631713867
-0.604750366,2.44586395102033,-1.287841796
-0.836869811,2.49476745440598,-2.227783202
-0.715644226,2.35012328946251,-1.342773437
-0.80449707,2.41073608239120,-1.498413085
-0.707378845,2.43484344321512,-1.373291015
-0.937431945,2.47823669269816,-2.746582029
-0.786588745,2.34943450772468,-1.403808593
-0.657097778,2.64492187325206,-0.891113281
-0.782456054,2.45344055013642,-1.211547851
-0.752838439,2.58637542553685,-1.406860351
-0.873375244,2.37560821376208,-0.839233398
-1.017330627,2.27986755220425,-0.555419922
-0.861665954,2.46859374836859,-0.833129882
-1.088275146,2.54229339431598,-1.635742186
-0.94707489,2.40315948327512,-0.173950195
-1.033861388,2.53127288651076,0.421142577846682
-0.938809509,2.48512451007642,1.54113769429402
-0.911258239,2.63114623849554,1.15356445236265
-1.047637023,2.38731750330512,1.18408203046748
-1.201924133,2.43622100669077,-0.048828125
-1.036616515,2.46997131184425,-0.900268554
-0.985646667,2.62907989328206,-1.67236328
-1.132357177,2.37698577723773,-1.293945312
-1.279067687,2.29157684174730,-0.509643554
-1.112382507,2.46652740315511,0.100708007745946
-1.12546936,2.55675781081033,1.83105468628992
-1.205368041,2.38249603114034,1.37023925690696
-1.372742003,2.44793029623381,1.91345214717297
-1.184704589,2.48374694660077,2.08740234237051
-1.320394591,2.53678314041337,1.84326171753185
-1.271491088,2.38387359461599,3.66821288820081
-1.509120788,2.32394958342512,4.16259765349909
-1.285266723,2.46583862141729,3.46984863051940
-1.53391693,2.48925720050337,0.622558593338573
-1.370675658,2.37216430507294,0.805664061967565
-1.426466979,2.44379760580685,0.717163085463552
-1.372742003,2.44655273275816,0.683593749548237
-1.348634643,2.62356963937946,1.74865722540687
-1.45057434,2.34667938077338,2.23388671727370
-1.367920531,2.58293151684772,2.79541015440261
-1.424400634,2.43208831626381,1.22375488200376
-1.579376525,2.47272643879555,1.89208984249958
-1.509120788,2.33359252775469,1.69067382700769
-1.46641632,2.56777831861555,2.83508300593889
-1.496033935,2.40040435632381,2.02331542835036
-1.469171447,2.57535491773163,0.671386718306304
-1.614504393,2.30604125824164,-0.329589844
-1.936854247,2.10560577253426,-0.820922851
-1.571799926,2.38800628504294,0.848388671314330
-1.623458556,2.56846710035337,1.14135742112072
-1.658586425,2.28468902436904,3.07617187296707
-1.853511656,2.35769988857860,1.48315429589484
-1.642744445,2.35494476162729,1.47399902246339
-1.677183532,2.40660339196425,0.112915038987878
-1.750194396,2.26264800875860,-0.735473632
-1.810118407,2.43002197105033,-0.360107422
-1.730219725,2.31361785735773,0.567626952749875
-1.810807189,2.36045501552990,1.24816894448763
-1.836980895,2.19445861671382,0.552368163697459
-1.675805968,2.14279998637687,-0.540161132
-1.788766173,2.27711242525295,-0.692749023
-1.863843383,2.36321014248121,-0.463867187
-1.903103942,2.16621856546295,0.558471679318426
-1.998155821,2.23647430272121,1.73339843635446
-1.850067748,2.26471435397208,1.72424316292301
-1.925833739,2.37905212245121,0.756835936999834
-1.959584044,2.15933074808469,-0.631713867
-1.987824095,2.14142242290122,-0.979614257
-1.938920592,2.22958648534295,-0.341796875
-1.998844603,2.30053100433904,0.888061522850611
-2.033972472,2.10560577253426,1.46179199122145
-2.131090697,2.16346343851165,0.918579100955443
-1.975426024,2.18757079933556,-0.451660156
-1.939609374,2.31292907561990,-0.61340332
-2.098717955,2.04430419786774,-1.394653319
-2.197213744,2.11524871686383,0.0183105468628992
-2.040860289,2.16001952982252,1.83105468628992
