label,file,window_id,start_sample,end_sample,vib_mean,vib_std,vib_rms,vib_peak,vib_p2p,vib_kurtosis,vib_skewness,vib_crest,vib_pow_0k_1k,vib_share_0k_1k,vib_pow_1k_5k,vib_share_1k_5k,vib_pow_5k_10k,vib_share_5k_10k,vib_pow_10k_20k,vib_share_10k_20k,vib_pow_20k_32k,vib_share_20k_32k,vib_spec_centroid,vib_spec_entropy,vib_dom_freq,vib_env_rms,vib_env_kurt,vib_envE_bpfo,vib_envS_bpfo,vib_envE_bpfo2,vib_envS_bpfo2,vib_envE_bpfo3,vib_envS_bpfo3,vib_envE_bpfi,vib_envS_bpfi,vib_envE_bpfi2,vib_envS_bpfi2,vib_envE_bpfi3,vib_envS_bpfi3,vib_envE_sb_bpfo,vib_envSR_sb_bpfo,vib_envE_sb_bpfi,vib_envSR_sb_bpfi,cur1_rms,cur1_std,cur1_P_fe,cur1_P_2fe,cur1_P_3fe,cur1_S_fr,cur1_S_2fr,cur1_S_bpfo,cur1_S_bpfi,cur1_SR_fr,cur1_SR_2fr,cur1_SR_bpfo,cur1_SR_bpfi,cur2_rms,cur2_std,cur2_P_fe,cur2_P_2fe,cur2_P_3fe,cur2_S_fr,cur2_S_2fr,cur2_S_bpfo,cur2_S_bpfi,cur2_SR_fr,cur2_SR_2fr,cur2_SR_bpfo,cur2_SR_bpfi,xcoh_mean_0_2k,xcoh_max_0_2k
HH,HH.csv,43,176128,184320,-0.01551322637623832,0.41012397221876246,0.41041726667027134,3.201293943,6.231689448809821,12.045377521418494,0.02362696353699984,7.800095665965523,0.004393738317066005,0.026730451073014506,0.032499900074224514,0.19772160427433766,0.03408454423779126,0.20736219964567154,0.04790775024683118,0.2914592726237414,0.04548609006667532,0.276726472377151,13771.03833626233,0.9378106496449825,5945.3125,0.3682721466419447,6.558850207665198,7.495785227825772e-07,2.071570523470461e-05,0.00017456992954352634,0.004824496825018823,5.425803430448769e-06,0.00014995006008093476,0.00012660185640538427,0.003498828554645055,6.0342234654237135e-05,0.0016676464283691041,1.565667650285872e-05,0.00043269528879287924,0.0029891810297360422,1993.9065387926973,0.0005755967951880706,2.2732557375451536,1.7689906558706086,1.7689310532875602,1.8685660020778585,6.554602310318915e-05,1.72292152713951e-05,0.0003460853471673801,2.1954882779541138e-05,3.6657447988129466e-06,3.0854495912719573e-07,0.00018521440868684625,1.1749589126161668e-05,1.961795727169739e-06,1.6512392860831592e-07,1.756492905891841,1.7543060784003603,1.866207922841061,2.7989755750404096e-06,7.728515811855728e-06,0.0003557230624150373,5.601308224456955e-05,1.6513795140420929e-06,7.561595656212794e-07,0.0001906127704534145,3.001438454899861e-05,8.848850622856619e-07,4.051850580881249e-07,0.24957038240652943,0.5998831056764149
HH,HH.csv,44,180224,188416,-0.014274939882036135,0.41869477487187406,0.4189380484196262,3.201293943,6.231689448809821,12.185409611577924,0.033265138584386,7.6414495056457765,0.004023628962579088,0.0219320357058451,0.034658644465892605,0.18891767481833413,0.043993739758630294,0.239801502622018,0.04757851565960753,0.25934143381072544,0.0532044540093516,0.2900073530376266,13698.31409293731,0.9364880412451528,3281.25,0.37982976040588906,7.403337768190693,6.134517344577383e-05,0.0012819531284313233,0.0010037912987418114,0.02097660375598558,7.601499767022033e-05,0.0015885139546826406,9.580252757320157e-05,0.0020020213985156602,3.921905092584012e-05,0.000819575236394605,2.487902466792439e-05,0.0005199063221095669,0.005810732218548201,47.360956411050424,0.004320059881096901,22.546690405685304,1.7779179536987857,1.7778983797926649,1.8721749994962253,7.794229205050233e-05,1.1647143873591967e-05,0.0003444105548400815,2.988904154390633e-05,3.401140085563485e-06,7.332805428565255e-07,0.00018396279991591242,1.5964875907398114e-05,1.8166785084069943e-06,3.916730770646167e-07,1.759968920495211,1.7598582177669935,1.8661211983780233,2.108349871379343e-06,4.4553419851925065e-06,0.00033905154912174194,6.718789543230691e-05,5.523975392814025e-06,6.739635928341066e-07,0.00018168785040127816,3.600403633519013e-05,2.960137528908808e-06,3.6115746041550485e-07,0.20305210713867267,0.5162207558107255
HH,HH.csv,45,184320,192512,-0.017746165380326043,0.4055799362005808,0.40596799262278427,2.664184569,5.21545409856396,10.882797015085762,-0.17877755168883966,6.562548322544566,0.0040988188873632364,0.026046943174336847,0.02666589936427579,0.16945495385883935,0.03718971398722578,0.23633109769294033,0.042098298455141916,0.2675238935240565,0.047310030068477456,0.3006431117434722,14033.554064984724,0.9398395439600388,5937.5,0.37390145756973736,5.863162224116844,4.546031002097403e-05,0.001243565227454606,0.00011799147050048553,0.0032276526443163903,0.00014855727109922657,0.004063779075402509,1.08225366550846e-05,0.00029605012044367333,0.00016664154691157175,0.0045584738223929085,0.00011186554507415172,0.003060078163573649,0.0032002501861488892,35.198287797356656,0.0002924863372133959,13.512835900774947,1.7699124870680187,1.7696608545254549,1.8688911399859724,8.508105615023125e-05,1.539893092648432e-05,0.00034321850329685065,3.01290926188106e-05,1.2115039616139911e-06,1.8578161886332324e-06,0.00018364820505235158,1.612137377836818e-05,6.482474745010756e-07,9.94074052192351e-07,1.7732993410393258,1.7720900180439585,1.8675405636937061,5.770429967142537e-08,2.5208409797009682e-06,0.00032787644223485535,8.82716769612615e-05,1.3385103265449945e-06,1.1748746942223226e-07,0.0001755659012761634,4.7266270236522475e-05,7.167235628322373e-07,6.291026374805874e-08,0.2489856960655911,0.6799326360116746
HH,HH.csv,46,188416,196608,-0.020797178130888973,0.41001470718154936,0.4105418160472567,4.1961669894144,8.175659174414399,14.36778432202924,-0.20637028189427312,10.221046493644307,0.0031497978531135843,0.018981890960125213,0.02623401307013194,0.1580962330809573,0.043809620125605846,0.26401358785825846,0.042757306080949464,0.2576719394785916,0.049986253010502066,0.30123634861604087,14099.321030108102,0.9380225489151749,7773.4375,0.3667442080081345,8.232161177197886,2.4551336857463045e-05,0.0005877608027007601,0.00038397452519418977,0.00919237825846445,2.0417146256909644e-05,0.0004887879769028621,5.664027744699612e-05,0.001355972390860684,2.2311230593627052e-05,0.0005341324946615172,8.998689764278087e-05,0.0021542929209166237,0.003830562630240422,78.01128253154035,0.00039292688326834734,3.468617188249391,1.75838140465674,1.7581821574339322,1.8714243810697304,8.151546420419602e-05,8.353160961458134e-06,0.0003956068097055607,2.4102579471059296e-05,1.0421767859609812e-06,1.2259439543703384e-06,0.00021139342508683963,1.287926977699685e-05,5.568896058545003e-07,6.550860225882692e-07,1.7745625855397356,1.7735653360301151,1.8668441068064334,1.6483159290877213e-06,2.762001672666775e-06,0.00037047931242800106,8.815273787391997e-05,3.651599783077491e-07,1.71444357051556e-06,0.00019845219591558337,4.722019238375162e-05,1.9560282349029353e-07,9.183646155904792e-07,0.20801967235572272,0.5480998188988867
HH,HH.csv,47,192512,200704,-0.02221576867577023,0.43040689109830355,0.4309798513651911,4.1961669894144,8.175659174414399,14.243160268065775,-0.1676640035832412,9.736341446387105,0.004666807574771386,0.024789994231114183,0.03250400654560992,0.17266067259977827,0.04227014184707654,0.2245381999896874,0.05199925224084752,0.2762190517649549,0.056813469111604516,0.30179208140915337,14215.023022301062,0.9395437097225408,5945.3125,0.37897095044318785,8.65688361964825,0.00011131076724604284,0.002200823773780996,0.0005903780201199187,0.011672886768677481,2.3116372282915514e-05,0.0004570542719497891,2.180234368311583e-05,0.00043107344858995275,9.482604196553302e-05,0.001874889668759504,0.00014307350968624803,0.0028288330887142857,0.005000837082253698,22.463402164573967,0.0028425061894159524,65.1880863255348,1.7594442492286348,1.7588803955400394,1.8720659878929398,6.758780275174788e-05,3.0706216203994886e-05,0.00034705548640323266,1.962202567820894e-05,1.345835339045954e-06,1.0928228968504473e-06,0.00018538635317746864,1.0481481852188113e-05,7.189037927877791e-07,5.837523377473808e-07,1.7635616247651498,1.7633691675156997,1.8644239689209767,6.017219760965562e-06,1.7935752956859786e-07,0.00032021741018403856,7.488010064799267e-05,2.019183294571976e-06,2.6356139755653013e-07,0.000171751391057899,4.0162592787996e-05,1.0830065093721588e-06,1.4136344627071234e-07,0.21199342921536038,0.583090205141346
HH,HH.csv,48,196608,204800,-0.021931901556949247,0.39866966555031524,0.39927247655692955,2.984619139,5.51147460608009,12.0130485340814,-0.035154267242334274,7.475143703192295,0.004203573164177309,0.02676384056379246,0.025002347905611542,0.1591881066252882,0.037409236190216126,0.23818185003665787,0.04556426594528773,0.29010432352129295,0.044882234449227974,0.28576187924660157,14002.245522540172,0.9354566864635293,5945.3125,0.3643369361533943,7.200910542186304,1.0810696673776487e-05,0.0002971471596518313,0.0005531632215238007,0.015204466933048697,1.6679234598454714e-05,0.00045845215490317084,2.2586082974485427e-05,0.0006208101666388212,8.466830277941972e-05,0.0023272270458271106,0.00012158232822848098,0.0033418608057503942,0.002001731948430154,92.58107577399153,0.0006745736694731363,14.933391843591972,1.7705591400533605,1.7705238761898774,1.871346862193056,7.566482512122112e-05,1.8654043461586182e-05,0.0003681040066407453,2.2191426898628655e-05,4.276919958626001e-06,4.6169021019767115e-07,0.00019670538587868348,1.1858532133700948e-05,2.28547686430058e-06,2.467154644202965e-07,1.7579948721881475,1.7555953869206748,1.8713123397877744,1.6962346272204963e-06,2.3748801301579806e-06,0.00034453483682109415,7.805082501273012e-05,1.99764991379801e-06,2.3303967688016937e-06,0.00018411401960828394,4.170913820914586e-05,1.067512820453851e-06,1.2453275272393804e-06,0.25582476443175967,0.6133747480803746
HH,HH.csv,49,200704,208896,-0.02248138187749288,0.389211731660031,0.38986046810740077,3.41186523212022,6.64062499512022,13.735339972491055,-0.04822570202594779,8.75150345115666,0.005338982107365097,0.03447729232131179,0.02910050241849298,0.18792093856155975,0.0368687716742494,0.23808572364145444,0.03655938034915477,0.23608778190978041,0.046987392597860826,0.303428263559436,13792.621836767694,0.9395041477391578,5882.8125,0.3515790329877859,8.80563221224213,5.603600057927493e-05,0.0014360979557163458,0.00028692373878559934,0.007353319124436016,9.596699577585546e-05,0.002459454725984095,8.343692844516556e-06,0.0002138332520748641,0.00011606947112796076,0.0029746435949176493,4.906981307700092e-05,0.001257567590812814,0.003559610199376588,31.76181500122356,0.0005344241261035136,32.025633255969026,1.7774658847437255,1.7774550011998247,1.8729063503858936,7.533159299642416e-05,2.441033360020891e-05,0.00035880340862628606,1.0650952143975715e-05,4.643046313232816e-06,4.462868598034607e-07,0.00019157573391331958,5.686857830224937e-06,2.4790595174572844e-06,2.382857315376551e-07,1.7612612574011346,1.7611293126691656,1.8685631805498806,1.2250348143430572e-06,2.545846534235189e-06,0.0003398410483140107,5.983326757208445e-05,1.4024226517188652e-06,1.5765453506772965e-06,0.00018187292345866538,3.2021003193718446e-05,7.50535313076976e-07,8.437206550396156e-07,0.2784257817107327,0.5787053905204469
HH,HH.csv,50,204800,212992,-0.018374621855518018,0.4074396815346608,0.4078537983363636,3.51562499767665,6.74438476067665,14.226196712588337,0.1738627877499923,8.619816738273055,0.0046914525959938416,0.027816475144714425,0.029284761428500703,0.17363467321195775,0.03827337321725966,0.22692978624816518,0.04214140180646452,0.24986403079377564,0.0542663469930617,0.3217550345954579,14400.880081070129,0.943455488921317,3289.0625,0.3643956708426235,8.05391475512741,1.380402469263782e-05,0.00030513624579591,0.0007962245780501353,0.017600445085137268,7.208229531940907e-05,0.0015933701563028394,7.173339592754151e-05,0.00158565777871982,1.0575337161010897e-05,0.00023376651021624677,0.00023962380776378344,0.005296854412565496,0.0049295928685571585,178.55635583692958,0.0018637253757631457,12.990639427241605,1.7696445958130254,1.769383911432044,1.8714701963199003,0.00011835838931781404,3.723492920457714e-05,0.0003391678666845902,1.9068673443080484e-05,3.399777454609436e-06,3.461095677264271e-07,0.00018123070693370168,1.018914085865078e-05,1.8166345695982846e-06,1.849399303322273e-07,1.7730124758847299,1.7719065180073559,1.864242707041466,6.992824969145854e-06,4.0792396876518533e-07,0.00032109544349350904,8.455614448466662e-05,4.002925298177459e-06,1.060980202580746e-07,0.00017223907717622882,4.535683265126513e-05,2.147212529278397e-06,5.691212837109292e-08,0.23784076244892824,0.6252048812249749
HH,HH.csv,51,208896,217088,-0.018490478382597528,0.38853052194500737,0.38897026142582825,3.51562499767665,6.5521240186766505,13.06281573153934,0.20092828550946845,9.03828736104546,0.00467672076542219,0.031215297145204917,0.026495308051952816,0.17684590448726206,0.03748586926319856,0.25020363765323356,0.037189348299233226,0.24822447523062421,0.04397419352628042,0.2935106854770006,13747.873295920468,0.9343686170818961,3257.8125,0.3572334223760075,6.267404688016178,0.00010880205328549928,0.0027732990836346104,0.00042513856273084395,0.01083652698488478,4.556551374782722e-06,0.00011614376172717977,0.00022861680914166107,0.005827305350868202,3.313609990436781e-05,0.000844619313009378,4.916377518303534e-06,0.00012531551431787323,0.002526402185508465,11.61008500119496,0.0003381954641182262,0.7396557248968724,1.758587844136071,1.7583627737872376,1.8716592743958662,7.585433549459349e-05,3.968924440235896e-05,0.0003764759601349684,2.3802342506318412e-05,2.605503920769678e-06,1.550090196996174e-06,0.00020114556387742426,1.2717241237184375e-05,1.3920823925654363e-06,8.281903753532723e-07,1.7727629653099526,1.7717161719527972,1.8645787157430256,5.120976134432715e-06,1.3173599192841752e-07,0.0003802517473184929,7.4726107801948e-05,3.546084127754754e-06,2.2449504348140625e-07,0.0002039344030411505,4.007667103082313e-05,1.9018151917173176e-06,1.2039987455923824e-07,0.24165853719211383,0.6817076910327553
HH,HH.csv,52,212992,221184,-0.02065300939776638,0.39950918696160476,0.40004266930404647,4.586791989,7.58972167451547,14.550020558440092,-0.1864900873187222,11.465756882804948,0.004712795913025264,0.029392858039809074,0.026848240744965335,0.1674476347796717,0.040221804647506916,0.2508561405855993,0.04212389924512493,0.26271916150096614,0.04643139011407709,0.28958420508771693,13870.406884244703,0.9355797086994044,3351.5625,0.3683601325407442,8.283017692272884,0.00010593905410858567,0.0025418399761629107,0.0005462012550735274,0.013105234862236978,4.1028313730715324e-05,0.0009844094689423326,0.0002572024887586456,0.006171166746733614,9.856680767005973e-05,0.0023649545879626094,6.431251842512904e-06,0.0001543077118030058,0.003375786143170444,15.932680141629556,0.0017411947166596966,3.3848714327736005,1.7614038100879654,1.760855767408034,1.8719195447370067,9.181316890310894e-05,3.0173690709966443e-05,0.00033502135357730113,1.5024248187610824e-05,3.4538068433774415e-06,8.022736422331379e-07,0.0001789720901836038,8.026118552928305e-06,1.8450615856253774e-06,4.285833995848491e-07,1.7618877641763715,1.7617251696099683,1.8636142701279739,3.1204837629276694e-06,3.3966305049711756e-07,0.0003138403428380994,8.107631459274646e-05,4.7260120379230017e-07,1.8754900351804807e-06,0.00016840413162128216,4.350487968045848e-05,2.5359389620878635e-07,1.0063724372805349e-06,0.22649167152460103,0.5816117504792199
HH,HH.csv,53,217088,225280,-0.019593909367475966,0.41726866437623517,0.41772845193334396,4.586791989,7.58972167451547,13.321036180047468,-0.0777200792466192,10.980319793301808,0.004296032715612913,0.026735035014971733,0.02538759538237773,0.1579918721352121,0.042386442219998356,0.2637789541949656,0.038372258079487714,0.23879791688510774,0.05024692123995152,0.3126962217635196,13934.985778160517,0.9354202754367604,5945.3125,0.38494139676557765,6.879662116868337,6.682438602906236e-05,0.001567344802812297,0.0004956172248454774,0.011624544985837593,8.907388887884223e-05,0.0020891998430006722,5.5876791448921494e-05,0.0013105724403843437,2.6763878045805176e-05,0.0006277382801534655,0.0001209727664505389,0.002837377910148206,0.004335148402880917,32.436873932209856,0.0012086988826874136,10.815750515816283,1.7723889889648614,1.7723657434584486,1.8735456714638263,0.00010409251401238239,1.7824573208390025e-05,0.00037378419319160475,2.5399840834556792e-05,7.2976570725597445e-06,1.2732533335092357e-06,0.00019950631515663165,1.3557097230887357e-05,3.895104978601398e-06,6.795955673254265e-07,1.7555571777467145,1.753235567645809,1.8643774395429187,7.465821577426054e-06,3.949781539863923e-06,0.000360661376798599,0.0001160167792251668,1.1740937147499513e-06,1.1967169001377305e-07,0.0001934486918522396,6.222816086722648e-05,6.297510846500958e-07,6.418855295902327e-08,0.27032766371291345,0.7405790844468398
HH,HH.csv,54,221184,229376,-0.019428506482267613,0.3991862959689002,0.39965881168004025,2.673339842,5.249023434047819,10.739530362438584,-0.06561227904008671,6.689055173725381,0.00410521541869837,0.024513332013823618,0.033657433219817935,0.20097747647846745,0.04702549373587378,0.28080171769084816,0.03641252064301302,0.2174288355044219,0.04626801959003816,0.27627863830646754,13115.785747982447,0.9272289894576667,5929.6875,0.3780938295082642,5.493895989954528,4.792773852780518e-05,0.0010063610213462246,0.00017992160981518404,0.003777897738922532,4.8019310426495736e-05,0.0010082837991013105,0.00027505001180391585,0.005775353048208089,0.00012813611047484492,0.0026905335192059362,0.00013152941705713323,0.0027617843560446362,0.0053199886364656,55.50010019645638,0.002605097959924785,4.73568050061799,1.7775557492870855,1.7775519422599135,1.870049270364289,0.00010082795489165773,3.201921447143349e-05,0.00033672638647385127,3.8159507745899496e-05,3.8088309799133206e-06,2.080959714274184e-06,0.00018006284209189647,2.040561623194321e-05,2.036754346675217e-06,1.1127833620489028e-06,1.7598438646121937,1.7597056051568984,1.8618169835672438,2.9710173571025484e-06,3.7098429004513883e-06,0.00034506825799176675,6.330211933188506e-05,7.157496853421289e-06,1.0106152027858606e-06,0.00018533951566519183,3.400018363274574e-05,3.844361135702861e-06,5.42811249282396e-07,0.22342624571596773,0.5173075436620207
HH,HH.csv,55,225280,233472,-0.018173828709274545,0.42117636940688374,0.4215682888889033,4.928588864,8.14819335405978,13.358549540803864,-0.25519345414904576,11.691080647878497,0.0037697664884432016,0.022707525121288118,0.031310193764285184,0.18859974845511351,0.0405835370594638,0.24445855999666286,0.03977678290332539,0.23959900428588413,0.05057369393115721,0.3046351621350277,13802.645469361469,0.9285584832713889,5945.3125,0.3934683348075236,7.651909846727941,1.9217958382601492e-05,0.00044327572747636276,0.0004986268516265215,0.01150117905313491,2.0819817021647648e-05,0.00048022372368913016,4.0394650293816625e-05,0.0009317310215093173,0.00017402686107741722,0.004014051956442915,1.2411100407155196e-05,0.00028627076051661066,0.002723548129373459,70.8594535457966,0.0006609023294628499,8.180567432507882,1.7694593161275944,1.7691292542799384,1.8732292218919895,8.440611690277978e-05,1.9859475907725318e-05,0.0003244713763282418,2.056253423805303e-05,3.842189698863861e-06,1.661543507854093e-06,0.00017321498753919054,1.0977051819250175e-05,2.051104933640284e-06,8.869942281676677e-07,1.7737762866510896,1.7727169051310971,1.8644401280050065,3.5062277093874706e-06,3.1057735496778615e-06,0.00033708893623790245,8.493268271349714e-05,4.5747426209475245e-06,1.006708898075703e-06,0.00018079901369555615,4.5553987729459295e-05,2.4536816989881836e-06,5.399523872897783e-07,0.2110000581436676,0.6305323062362783
HH,HH.csv,56,229376,237568,-0.01991093157333864,0.4168646702022022,0.41733990758003114,4.928588864,8.14819335405978,14.653662606262442,-0.29999329010634784,11.809531689808649,0.006020546943792584,0.034670788209354805,0.037612697592655196,0.2166018942119529,0.0378041719598897,0.21770454606333534,0.0383056758415123,0.2205925785009586,0.053905885799124344,0.31043019300863955,13693.315862102572,0.9320245972505649,3335.9375,0.3794187888408902,8.31292905072418,6.793136529891424e-05,0.001586831068552736,0.000699435093354143,0.016338334018265007,6.009393210179712e-05,0.0014037538929333787,1.1188992630641426e-05,0.0002613673529743293,7.47207451320266e-05,0.001745426421494366,6.388447608568768e-05,0.0014922984545491502,0.004300731136532911,31.654973265690256,0.001195721287210256,53.432926146667036,1.7586341231409297,1.758404382679454,1.872988231978464,7.551288606478248e-05,2.9454202727996695e-05,0.00037711814801777335,1.7101928606398185e-05,1.0457022229808689e-05,1.1424870386410399e-06,0.00020134571140322473,9.130825444815552e-06,5.583068836880627e-06,6.099808953063226e-07,1.772739652844228,1.7715908100477438,1.8637443259678481,6.474681638935633e-06,5.65060487809134e-07,0.00036650612505492866,9.947627865979716e-05,5.164577057054776e-06,1.224737697553592e-06,0.00019665043104257567,5.3374423344299355e-05,2.7710759384176925e-06,6.571382568351616e-07,0.27431240474554824,0.5757086854048725
HH,HH.csv,57,233472,241664,-0.02053901551970882,0.3899573953561016,0.3904979146569591,2.96936035,5.7128906216244,11.730748909185913,-0.14376841242222144,7.6040363816049865,0.004031643821200043,0.025362559005927755,0.028381571251924042,0.17854485849486693,0.039837879106687624,0.25061503553496756,0.039086130524565874,0.24588588072435977,0.047623226416993986,0.2995916662335872,13832.204902401521,0.932917529515097,3367.1875,0.36691956523734887,6.185394074275836,0.00015785036215817887,0.003749637383672046,0.00038648027293951173,0.009180599015753872,9.368205053063235e-05,0.0022253589668467656,2.363528265853985e-05,0.0005614414703800836,0.00016090179652612544,0.0038221223132182233,3.709452295692856e-06,8.811573702276323e-05,0.0023604041748862027,7.476714450120082,0.0004889214174230241,10.343041252001418,1.7624520113995077,1.761986643731483,1.8749269841256184,7.107285034315568e-05,2.8603937933151976e-05,0.0003386884823864605,1.9051498997139596e-05,1.914037714139037e-06,1.3996475358020833e-06,0.0001806408917541015,1.0161195160362043e-05,1.0208598683274256e-06,7.465077561162039e-07,1.760039002946551,1.7598965517843643,1.865185817445879,6.656085666942115e-06,1.725368426613396e-06,0.0003212874984694719,8.936219455456438e-05,1.6322315234856263e-06,8.10397912645973e-07,0.00017225495468824634,4.7910612293249137e-05,8.751039752810648e-07,4.344864222457306e-07,0.23435845652154735,0.5608788295991269
HH,HH.csv,58,237568,245760,-0.021829828605981573,0.4143355622584461,0.414910230735504,3.543090818,6.423950191096139,11.962658839439996,-0.02355261923772551,8.539415409715703,0.005156991514881843,0.029860043919926662,0.02522388179196412,0.14605147516057992,0.04828524121387803,0.27958150002185633,0.04237813788517393,0.24537815407380878,0.05166117055600671,0.29912882681803804,13918.084137489766,0.9351060278092362,5945.3125,0.3826873478266543,6.535147182741532,1.5449210079396303e-05,0.00031813988330770096,0.00046936294851905244,0.0096654180313046,5.619693339131731e-06,0.00011572427159371604,7.486804884687991e-05,0.0015417301079611164,0.00023916236718429345,0.00492498239046393,6.343895745040204e-05,0.0013063750455014698,0.005058092514816993,163.70067871178708,0.000928495179532192,6.200877327725426,1.7736236440264324,1.7736084983865914,1.872226530766256,6.32566505663914e-05,2.1300639638291307e-05,0.0003698271352136495,4.8853816513028e-05,3.660870131017371e-06,1.5173575124047163e-06,0.00019753332683630483,2.609396657412351e-05,1.955356400978418e-06,8.104561533923402e-07,1.7563324507959384,1.7539549004001616,1.8659526063038703,5.806634977762581e-06,7.292107776908341e-07,0.00035570478437642664,7.130967756600815e-05,7.17679701885741e-06,6.012602449292886e-07,0.0001906290562657032,3.8216231926287814e-05,3.846183978418165e-06,3.2222696487450397e-07,0.23764870968607432,0.525945813372944
HH,HH.csv,59,241664,249856,-0.02249330280783956,0.4077113391890867,0.40833134189597015,3.543090818,6.5673828081888495,13.69496430860127,0.00038132709600192976,8.67699942291961,0.0030676300413914437,0.01933058838244273,0.024085107341086667,0.15177165755826094,0.03735221745924524,0.23537399592965613,0.04691927632396161,0.29566056062262236,0.047268819489634455,0.2978631975007163,14238.936776821629,0.9417631130538245,7765.625,0.3633517352476531,8.505437849692058,1.646425114830253e-05,0.00041608862353211044,0.00048466221825567174,0.012248503345553814,3.371801690493517e-05,0.0008521300553443861,7.132272908341303e-05,0.0018024856340903557,8.371943051817043e-05,0.0021157781361218586,2.3949902198657762e-05,0.0006052678466700623,0.005079707583916409,154.2647577437912,0.002044955646500785,14.335932306889474,1.7758164498261808,1.7758154913374824,1.8694818563763635,8.430575516973896e-05,1.834264332476493e-05,0.0003574375928610611,2.2428266139158593e-05,2.434440290611993e-06,2.3066847391795436e-06,0.000191196074806361,1.1997049376354761e-05,1.302200544127982e-06,1.2338631323490782e-06,1.7631370778056374,1.7629863514935622,1.86575563676456,1.0937692103770654e-05,2.655294544410026e-06,0.0003381886788674913,0.0001026805857176724,2.453879967113932e-06,2.890129708327208e-07,0.0001812609712672604,5.503431622786229e-05,1.315220449430309e-06,1.5490397838687406e-07,0.2171232189690503,0.4864994613873548
HH,HH.csv,60,245760,253952,-0.019679218518752692,0.39080877086667043,0.39130393178171174,3.02429199018885,5.89294433218885,12.438228549498474,-0.03495565549378711,7.728754414530692,0.003911415194363159,0.02455215649759722,0.029114433969350102,0.18275281544761418,0.03802938619049429,0.23871243395540376,0.041934497729257184,0.26322502207912246,0.04632072075473051,0.29075757201398544,13918.90006543085,0.9353386195157964,7750.0,0.35440721351839033,7.1234035740205774,2.273954095829391e-05,0.0005824745530371875,0.00023857106249345502,0.006111010475028871,2.1739086258350187e-05,0.0005568478526014811,0.00010056125299626784,0.0025758818526412032,8.515763247700021e-06,0.0002181317292451945,2.531678838884825e-05,0.0006484908832670572,0.002355156441097939,51.7854866470698,0.0005096866468417552,2.534209892583883,1.766634839105095,1.7662561058232638,1.8714665904405985,9.186958889764362e-05,1.948397052686345e-05,0.00033769455330826686,1.7156700797564175e-05,2.0070333686359095e-06,2.057041257106473e-06,0.00018044380542672853,9.167516473545923e-06,1.0724387915267684e-06,1.0991600211367307e-06,1.7736336696609687,1.7726830761639616,1.8627249232983378,4.490839951691177e-06,4.180994994994734e-06,0.00033033303785564823,9.599714737770188e-05,3.4638798641197486e-06,8.217013866768287e-07,0.0001773386041727236,5.1535868864452425e-05,1.859576699056765e-06,4.411286800315079e-07,0.2429665131097709,0.556490170642013
IR,IR.csv,0,0,8192,-0.01704022287166501,0.6840508582673134,0.6842630677537435,6.32019042551071,12.31384276551071,14.577822605876086,-0.27784704353912515,9.236492108581873,0.07910759175743684,0.16469187019811848,0.09215021083850138,0.1918449320095375,0.21045442315918472,0.4381391440638057,0.05600778278722132,0.11660102763791094,0.042616948358494326,0.08872302608854538,8336.330579066791,0.7834295836430009,9765.625,0.6974624121687035,17.03065125162797,0.007850610107888841,0.02913781552293139,0.011504577907031507,0.04269964552021574,0.002408624256466664,0.008939693639664976,0.01394849365599884,0.05177032477550568,0.00400077317088792,0.014849010331730013,0.000923792347270892,0.0034286877868545083,0.023871639090331388,1.5203684019935682,0.03057051205247717,1.095835607963081,1.7725949119083264,1.7722341491361464,1.871348313808657,0.0002861658970393168,5.26039291353315e-05,0.0003681678237903648,4.550798438696647e-05,3.249940614248873e-06,2.5789957460019975e-06,0.00019673933552266139,2.431828647352247e-05,1.7366839675253735e-06,1.3781484328546642e-06,1.7537304634534163,1.7528512963460954,1.8626771989953839,2.636689929950857e-05,4.902484334945175e-07,0.0003414090774169257,4.68150225555141e-05,1.5590621085324021e-06,5.614516391110988e-07,0.00018328944897209133,2.5133191398240218e-05,8.370006941473431e-07,3.0142186709195274e-07,0.16104340755365637,0.4699432083582593
